"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường đôi";"1 giường đôi hoặc 2 giường đơn";"1 giường đôi lớn";"1 giường đôi lớn & 1 giường đôi lớn & 1 giường đơn";"1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi lớn";"1 giường đôi lớn / 1 giường đơn / 2 giường đơn / 1 giường lớn";"1 giường đôi lớn và 1 giường lớn";"1 giường đôi và 4 giường lớn";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi lớn";"1 giường đơn và 1 giường đôi lớn & 1 nệm futon";"1 giường đơn và 2 giường đôi";"1 giường đơn và 2 giường đôi lớn";"1 nệm futon";"1 phòng tắm";"100 m²";"14 m²";"15 m²";"18 m²";"2 giường lớn";"2 giường đôi";"2 giường đôi & 2 giường đôi";"2 giường đôi lớn";"2 giường đôi lớn & 4 giường đôi nhỏ & 2 giường đơn & 2 giường đôi nhỏ";"2 giường đôi lớn / 1 giường đơn";"2 giường đơn";"2 phòng ngủ";"2 phòng tắm";"20 m²";"21 m²";"22 m²";"24 m²";"25 m²";"26 m²";"28 m²";"3 giường đôi lớn";"3 giường đơn";"3 giường đơn và 1 giường đôi";"3 phòng ngủ";"3 phòng tắm";"30 m²";"300 m²";"35 m²";"37 m²";"4 phòng ngủ";"4 phòng tắm";"40 m²";"50 m²";"65 m²";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Diện tích phòng: 100 m²";"Diện tích phòng: 150 m²";"Diện tích phòng: 20 m²";"Diện tích phòng: 21 m²";"Diện tích phòng: 25 m²";"Diện tích phòng: 30 m²";"Diện tích phòng: 35 m²";"Diện tích phòng: 45 m²";"Diện tích phòng: 75 m²";"Giường cực dài";"Hướng Hồ";"Hướng Ngoài trời";"Hướng Núi";"Hướng Sông";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Quạt";"Rèm che ánh sáng";"Studio/1 phòng ngủ";"Trái cây/đồ ăn vặt";"Tối đa 1 người lớn";"Tối đa 10 người lớn";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (1-6 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 3 bé (0-15 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 3 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn, 2 bé (0-10 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn";"Tối đa 4 người lớn, 2 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 5 người lớn";"Tối đa 6 người lớn";"Tối đa 8 người lớn, 4 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước";"Ấm nước điện"
"55271393";"Nhà riêng 200 m² 4 phòng ngủ, 3 phòng tắm riêng ở Điện Biên Phủ (A Thía homestay)";"Tổ 11, phường Nam Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng Tiêu Chuẩn 2 Giường Đơn Nhìn Ra Khu Vườn (Standard Twin Room with Garden View)";"2 người lớn";"407.407";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"55271393";"Nhà riêng 200 m² 4 phòng ngủ, 3 phòng tắm riêng ở Điện Biên Phủ (A Thía homestay)";"Tổ 11, phường Nam Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng Tiêu Chuẩn 2 Giường Đơn Nhìn Ra Khu Vườn (Standard Twin Room with Garden View)";"1 người lớn Vượt quá sức chứa phòng";"366.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"55271393";"Nhà riêng 200 m² 4 phòng ngủ, 3 phòng tắm riêng ở Điện Biên Phủ (A Thía homestay)";"Tổ 11, phường Nam Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng Superior Có Giường Cỡ King (Superior King Room)";"2 người lớn";"462.963";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"55271393";"Nhà riêng 200 m² 4 phòng ngủ, 3 phòng tắm riêng ở Điện Biên Phủ (A Thía homestay)";"Tổ 11, phường Nam Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng Superior Có Giường Cỡ King (Superior King Room)";"1 người lớn Vượt quá sức chứa phòng";"416.667";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"45929653";"Thịnh Vượng HoTel (Thinh Vuong HoTel)";"Số 20 , Phan Đình Giót, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng 3 Người Nhìn Ra Thành Phố (Triple Room with City View)";"2 người lớn";"583.333";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"45929653";"Thịnh Vượng HoTel (Thinh Vuong HoTel)";"Số 20 , Phan Đình Giót, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng 3 Người Nhìn Ra Thành Phố (Triple Room with City View)";"3 người lớn";"648.148";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"45929653";"Thịnh Vượng HoTel (Thinh Vuong HoTel)";"Số 20 , Phan Đình Giót, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng 3 Người Nhìn Ra Thành Phố (Triple Room with City View)";"1 người lớn Vượt quá sức chứa phòng";"550.926";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"45929653";"Thịnh Vượng HoTel (Thinh Vuong HoTel)";"Số 20 , Phan Đình Giót, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng 4 Người Có Ban Công (Quadruple Room with Balcony)";"3 người lớn";"833.333";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"45929653";"Thịnh Vượng HoTel (Thinh Vuong HoTel)";"Số 20 , Phan Đình Giót, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng 4 Người Có Ban Công (Quadruple Room with Balcony)";"1 người lớn Vượt quá sức chứa phòng";"787.037";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"38396643";"Frontier Hostel & Tours";"8 Lò Văn Hặc, Frontier Hostel, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 380000";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn & 1 trẻ em (0-1 tuổi)";"174.474";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"38396643";"Frontier Hostel & Tours";"8 Lò Văn Hặc, Frontier Hostel, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 380000";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-1 tuổi)";"174.474";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"38396643";"Frontier Hostel & Tours";"8 Lò Văn Hặc, Frontier Hostel, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 380000";"Phòng Gia Đình Giường Đôi (Family Double Room)";"3 người lớn & 1 trẻ em (0-1 tuổi)";"256.692";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"7464240";"Nhà Nghỉ Đức Thắng (Duc Thang Guest House)";"12, Lò Văn Hặc, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng đôi cơ bản hoặc Phòng 2 giường đơn. (Basic Double or Twin Room)";"2 người lớn";"174.824";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"7464240";"Nhà Nghỉ Đức Thắng (Duc Thang Guest House)";"12, Lò Văn Hặc, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng Đôi (Double Room)";"2 người lớn";"212.500";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"7464240";"Nhà Nghỉ Đức Thắng (Duc Thang Guest House)";"12, Lò Văn Hặc, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng Đôi (Double Room)";"2 người lớn";"233.774";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"7464240";"Nhà Nghỉ Đức Thắng (Duc Thang Guest House)";"12, Lò Văn Hặc, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng Đôi (Double Room)";"1 người lớn & 1 trẻ em (0-17 tuổi) Vượt quá sức chứa phòng";"262.500";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"7464240";"Nhà Nghỉ Đức Thắng (Duc Thang Guest House)";"12, Lò Văn Hặc, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng Hai Giường Đơn Tiêu Chuẩn - Không Hút Thuốc (Standard Class Twin Room Non-Smoking)";"2 người lớn";"212.500";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"7464240";"Nhà Nghỉ Đức Thắng (Duc Thang Guest House)";"12, Lò Văn Hặc, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng Hai Giường Đơn Tiêu Chuẩn - Không Hút Thuốc (Standard Class Twin Room Non-Smoking)";"1 người lớn Vượt quá sức chứa phòng";"225.000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"7956476";"An loc hotel";"Tổ 11,phường mường thanh,thành phố điện biên phủ Số 39,đường nguyễn chí thanh ,thành phố điện biên phủ, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Đôi Cao Cấp (Superior Double Room)";"2 người lớn";"349.206";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"7956476";"An loc hotel";"Tổ 11,phường mường thanh,thành phố điện biên phủ Số 39,đường nguyễn chí thanh ,thành phố điện biên phủ, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Superior Gia Đình (Superior Family Room)";"4 người lớn & 2 trẻ em (0-5 tuổi)";"523.810";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"72815399";"Mường Thanh Luxury Điện Biên (Muong Thanh Luxury Đien Bien)";"Điện Biên Phủ, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 380000";"Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room)";"2 người lớn";"1.175.392";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"72815399";"Mường Thanh Luxury Điện Biên (Muong Thanh Luxury Đien Bien)";"Điện Biên Phủ, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 380000";"Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room)";"2 người lớn";"1.269.591";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"72815399";"Mường Thanh Luxury Điện Biên (Muong Thanh Luxury Đien Bien)";"Điện Biên Phủ, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 380000";"Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room)";"2 người lớn";"2.500.000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"72815399";"Mường Thanh Luxury Điện Biên (Muong Thanh Luxury Đien Bien)";"Điện Biên Phủ, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 380000";"Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room)";"2 người lớn";"2.777.421";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
