hotel_id,room_room_type_name,room_type_id
80247895,Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin),7537
251872,Phòng Đôi (Double Room),7538
251872,Phòng Gia Đình (Family Room),7539
251872,Phòng Ba Người (Triple Room),7540
71357048,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),7541
71357048,Phòng Đơn Có Nhà Vệ Sinh Chung (Single Room with Shared Toilette),7542
71357048,Phòng Đơn (Sky Single Room),7543
71357048,Phòng Gia Đình có 1 Giường Đôi và 1 Giường Đơn (Family Single Double Room),7544
71357048,Gia đình - Cấm Hút Thuốc (Family - Non-Smoking),7545
71357048,Nhà 4 Phòng Ngủ (4-Bedroom Pavilion),7546
18771852,Phòng Đôi (Double Room),7547
18771852,Phòng Đôi (Double Room),7548
18771852,Phòng Hai Giường Đơn (Twin Room),7549
18771852,Phòng Gia Đình (Family Room),7550
35311470,Phòng Tiêu Chuẩn Giường Lớn (Standard King Room),7551
35311470,Phòng Có Giường Cỡ King Với Ban Công (King Room with Balcony),7552
35311470,Phòng Bốn Người Có Phòng Tắm Riêng (Quadruple Room with Private Bathroom),7553
67493500,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7554
75386308,Giường Trong Phòng Ngủ Tập Thể 6 Giường (Bed in 6-Bed Dormitory Room),7555
75386308,Phòng Tiêu Chuẩn Giường Lớn (Standard King Room),7556
75386308,Phòng Giường Đôi Có Phòng Tắm Riêng (Double Room with Private Bathroom),7557
75386308,Phòng 4 Người Có Bồn Tắm (Quadruple Room with Bath),7558
75386308,Bungalow Gia Đình (Family Bungalow),7559
75386308,Phòng Ngủ Tập Thể 6 Giường Cho Cả Nam Và Nữ (6-Bed Mixed Dormitory Room),7560
66669140,Nhà riêng (home ),7561
6621435,Phòng Deluxe Có Giường Cỡ King (Deluxe King Room),7562
78201964,Villa riêng (Private Villa),7563
70366943,Nhà riêng (home ),7564
47340806,Biệt Thự Có Hồ Bơi Riêng (Villa with Private Pool),7565
47340806,Biệt Thự Có Hồ Bơi Riêng (Villa with Private Pool),7566
34633418,Căn hộ (Apartment),7567
72588625,One Bedroom - Entire House,7568
885045,Phòng Tiêu chuẩn giường đôi (Standard Double),7569
885045,Tiêu chuẩn 3 người (Standard Triple),7570
64211915,Căn Hộ 2 Phòng Ngủ Có Ban Công (Two-Bedroom Apartment with Balcony),7571
77600472,Căn Hộ 2 Phòng Ngủ Có Ban Công (Two-Bedroom Apartment with Balcony),7572
39661901,Phòng 2 Giường Đơn Có Sân Hiên (Twin Room with Terrace),7573
39661901,Phòng Có Giường Cỡ King Nhìn Ra Vườn (King Room with Garden View),7574
70216406,Phòng Giường Đôi Có Ban Công (2 Người Lớn + 1 Trẻ Em) (Double Room with Balcony (2 Adults + 1 Child)),7575
70216406,Phòng Giường Đôi Có Ban Công (Double Room with Balcony),7576
80469405,Căn hộ (Apartment),7577
72033008,Căn hộ Studio (Studio Apartment),7578
63083000,Phòng Standard giường đôi (Standard Double Room),7579
63083000,Phòng Đôi (Double Room),7580
77459815,Căn Hộ 2 Phòng Ngủ Nhìn Ra Hồ Bơi (Two-Bedroom Apartment with Pool View),7581
74649267,Phòng Có Giường Cỡ King Với Ban Công (King Room with Balcony),7582
75842023,Villa riêng (Private Villa),7583
62163000,Phòng Loại Sang Giường Đôi Có Bồn Tắm (Deluxe Double with Bath),7584
66461349,Căn Hộ 1 Phòng Ngủ (Homestay),7585
40353598,Phòng Tiêu chuẩn giường đôi hoặc 2 giường (Standard Double or Twin Room),7586
40353598,Phòng Đôi Cao Cấp (Superior Double Room),7587
48280190,Phòng Giường Đôi (Standard Double Room without Balcony),7588
48280190,Phòng Superior Có Ban Công (Superior Balcony),7589
2314890,Phòng Giường Đôi Có Ban Công (Double Room with Balcony),7590
42108816,Căn hộ (Apartment),7591
61863896,Phòng Giường Đôi Nhỏ (Small Double Room),7592
61863896,Phòng Queen - Không Có cửa sổ (Queen Room no window),7593
61863896,Phòng Cơ Bản Giường Đôi Lớn (Basic Queen Room),7594
50557298,Phòng Tiêu Chuẩn (Standard Room),7595
50557298,Phòng Đôi (Double Room),7596
75970007,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7597
16143253,Villa riêng (Private Villa),7598
65898506,Bungalow 3 Người (Bungalow Triple),7599
65898506,Căn hộ Deluxe hướng núi 1 phòng ngủ (One Bedroom Deluxe Mountain View),7600
5685848,Phòng Deluxe 2 Giường đơn (Deluxe Twin),7601
5685848,Bungalow Deluxe (Deluxe Bungalow),7602
64437128,Phòng Đôi (Double Room),7603
64437128,Phòng Ngủ Tập Thể 6 Giường Cho Cả Nam Và Nữ (6-Bed Mixed Dormitory Room),7604
64437128,Phòng 4 Người (Quadruple Room),7605
79106647,Nhà riêng (home),7606
79106646,Nhà riêng (home),7607
79106645,Nhà riêng (home),7608
79106648,Nhà riêng (home),7609
79452585,Share Bedroom in Apartment,7610
79452585,Căn Hộ 1 Phòng Ngủ (1 Bedroom Apartment),7611
254909,Room Assigned on Arrival,7612
335189,Phòng Superior Gia Đình (Superior Family Room),7613
1846026,Phòng Superior 2 giường đơn (Superior Twin Room),7614
1846026,Phòng Đôi Cao Cấp (Superior Double Room),7615
2284855,Phòng Đôi (Double Room),7616
6879356,Tropical Villa with Wellness Retreat Package,7617
6879356,Pool Access Villa with Wellness Retreat Package,7618
