hotel_id,room_room_type_name,room_type_id
69330436,One-Bedroom Apartment,240
78220176,Standard Double,241
78220176,Superior Double,242
78220176,Quadruple,243
55272061,Triple,244
55272061,Large Double or Twin,245
79995184,Superior,246
79995184,Deluxe,247
79995184,Deluxe Suite,248
38783514,Standard Double,249
38783514,Quadruple,250
38783514,Superior Double,251
38783514,Deluxe Double,252
24251710,Deluxe,253
24251710,Deluxe King,254
24251710,Deluxe Family,255
64962558,Standard,256
64962558,Deluxe,257
64962558,Standard Quadruple,258
984374,Standard Double,259
984374,Superior King,260
984374,Deluxe Double,261
984374,Deluxe Queen Room Two Queen Beds,262
76068359,Double,263
76068359,Standard Double,264
76068359,Twin,265
64277532,Economy Double,266
64277532,Deluxe,267
77725743,Standard,268
74337724,One-Bedroom Apartment,269
68398360,Two-Bedroom Apartment,270
12274398,Deluxe Double,271
12274398,Deluxe Twin,272
35427007,Triple,273
35427007,Triple Room View,274
35427007,Deluxe Double or Twin,275
65453377,Standard,276
65453377,Deluxe,277
59318539,Earth Single,278
59318539,Deluxe,279
59318539,Family Deluxe,280
45418566,Single,281
2496850,Superior Queen,282
2496850,Deluxe Double,283
42295839,Standard Double,284
42295839,Double,285
42295839,Quadruple,286
75848060,Double,287
75848060,Quadruple,288
79077760,Double,289
79077760,Quadruple,290
78328191,Basic Double,291
78328191,Standard Double Room Single Use,292
78328191,Standard Triple,293
78328191,Standard Quadruple,294
75619509,One-Bedroom Apartment,295
54619271,Standard Double,296
71661182,Apartment,297
69127176,Deluxe Double,298
69127176,King,299
42180899,Basic Double Room Single Use,300
42180899,Standard Double,301
42180899,Quadruple,302
42180899,Superior Double,303
42180899,Deluxe Double,304
39830558,Apartment,305
76381694,Apartment,306
47272876,Apartment,307
79228704,Studio,308
79228704,Studio Apartment,309
79228704,Two-Bedroom Apartment,310
79228704,Two-Bedroom Apartment,311
42072846,Standard,312
42072846,Deluxe,313
42072846,Standard Apartment,314
42072846,Suite,315
42072846,Suite,316
42072846,Suite,317
42072846,Suite,318
42072846,Suite,319
1423429,Standard Double,320
1423429,Standard Apartment,321
37329771,Apartment,322
79134594,Superior Twin,323
79134594,Superior King,324
79134594,Superior Studio,325
79134594,Deluxe Twin,326
79134594,Deluxe King,327
79134594,Deluxe Twin Studio,328
79134594,Deluxe King Studio,329
79134594,Premier Studio Twin,330
79134594,Family,331
79134594,Triple,332
79134594,Triple,333
79134594,Triple,334
65482029,Double or Twin,335
78120100,Single Room Private Bathroom,336
78120100,Single,337
9846724,Apartment,338
45094383,Apartment,339
78120912,Double Room Private Bathroom,340
55769765,Apartment,341
47373560,Apartment,342
64045412,Superior Double,343
64045412,Superior Double,344
64045412,Deluxe Double,345
64045412,Executive Twin,346
64045412,Suite Double,347
63143382,Apartment,348
64246545,Apartment,349
66727643,Two-Bedroom Apartment,350
63143718,Apartment,351
78671366,Double,352
78671366,Triple,353
34732752,Apartment,354
63143738,Apartment,355
39581491,Apartment,356
74586303,Apartment,357
36122072,Apartment,358
80531404,Standard,359
80531404,Standard,360
80531404,VIP Room 2,361
80531404,Deluxe,362
80531404,Standard Family,363
80531404,Family,364
80531404,Family Premium,365
80531404,Deluxe Family,366
35745040,Apartment,367
79830931,Double,368
79830931,Quadruple,369
79830931,Deluxe Double,370
79383320,Double,371
79383320,Deluxe Family,372
79383320,Double,373
60842508,home,374
21952476,Superior Double,375
21952476,Superior Quadruple,376
59561670,Apartment,377
64038795,Budget Queen,378
64038795,Budget Queen,379
28723451,Private Villa,380
28723451,Villa,381
78040243,home,382
78040243,One-Bedroom Apartment,383
69127449,Double,384
17012626,Apartment,385
51664475,Apartment,386
39830475,Apartment,387
79940602,Small Double,388
79940602,Double,389
79940602,Double,390
79940602,Deluxe Double Room Bath,391
79940602,Large Double,392
79940602,Double,393
68549055,Apartment,394
34732346,Apartment,395
35228829,Apartment,396
55410691,"Luxury Apartment,1 Bedroom",397
63185997,Apartment,398
63326539,Apartment,399
23139683,home,400
44335172,home,401
63143430,Apartment,402
27847541,Double,403
27847541,Twin,404
68419347,Apartment,405
77622427,Twin,406
77622427,Double,407
77622427,Studio,408
77622427,Superior Studio,409
77622427,Studio Apartment,410
54619094,Double,411
54619094,"Deluxe Room, 1 Double Bed",412
54619094,Superior Double,413
54619094,"Family Room, 2 Double Beds",414
54619094,"Family Room, 2 Double Beds",415
78757156,One-Bedroom Apartment,416
36927340,Apartment,417
28853368,Superior Double,418
28853368,Standard Double,419
28853368,Superior Family,420
28853368,Standard Familly,421
55323509,home,422
67378274,Standard Double,423
67378274,Superior Double,424
67378274,Deluxe Double,425
67378274,Economy Double,426
67378274,Economy Twin,427
67378274,Deluxe King Suite,428
31728060,One-Bedroom Apartment,429
60156281,Apartment,430
34164435,Apartment,431
61349581,home,432
68166059,Basic Double,433
48728667,Standard,434
48728667,Standard - 1 Double Bed,435
32608064,Standard,436
32608064,Double - 2pax,437
32608064,Deluxe Double,438
79972415,Double,439
79972415,2 Người Lớn + 1 Trẻ Em,440
64896649,Standard,441
51515389,Double,442
23166496,Apartment,443
59439521,Double,444
59439521,Quadruple,445
37038854,Two-Bedroom Apartment,446
34165157,Apartment,447
46886295,Apartment,448
6748373,Standard Double,449
6748373,Superior Double,450
73348841,Double,451
73348841,Tent,452
46991867,Apartment,453
59871386,Double,454
34309695,1-Bedroom Apartment,455
34309695,Studio,456
34309695,Three-Bedroom Apartment,457
34309695,2-Bedroom Apartment,458
28201768,Studio Apartment,459
28201768,Studio Twin,460
28201768,2-Bedroom Apartment,461
28201768,Three-Bedroom Apartment,462
67703642,Deluxe,463
67703642,Deluxe Partial,464
67703642,Premium,465
67703642,Deluxe Harbor Double,466
67703642,Suite,467
67703642,Family Suite,468
67703642,Signature Suite,469
67703642,King Suite,470
33801011,Studio 25,471
33801011,Studio,472
33801011,Studio,473
33801011,Studio Double Bed,474
33801011,Apartment - and Partial Water View,475
22406185,Studio,476
22406185,Room,477
22406185,Seaview Deluxe Queen,478
22406185,Junior Deluxe King,479
22406185,Junior Suite,480
22406185,Junior Suite Seaview,481
22406185,Junior Apartment Suite,482
22406185,Vip,483
22406185,Three Bedroom Apartment,484
22406185,Two-Bedroom Apartment,485
22406185,Seaview Three Bedroom Suite,486
18264628,Deluxe Partial Twin,487
18264628,Deluxe Partial Double,488
18264628,Executive Partial,489
18264628,Executive Suite,490
5663756,Standard King,491
5663756,Standard Twin,492
5663756,Superior Triple,493
5663756,Deluxe Triple,494
22420717,Studio,495
22420717,Junior Deluxe King,496
22420717,Junior Suite Double,497
22420717,Junior Apartment Suite,498
22420717,Room,499
22420717,Vip,500
22420717,Luxury 2B Apartment Swimming Pool Access,501
22420717,Seaview Three Bedroom Suite,502
6910217,Double,503
6910217,Quadruple,504
80556116,Homestay,505
16909731,Premier Twin,506
16909731,Premier Twin,507
16909731,Premier King,508
16909731,Signature 1 King Bed,509
16909731,Premier Deluxe Twin,510
16909731,Premier Deluxe,511
16909731,Premier Executive Double,512
16909731,Executive Premier,513
16909731,Premier Suite King,514
16909731,Premier Suite,515
16909731,Premier Suite Ocean Front,516
16909731,Execuitve Suite,517
16909731,Presidental Suite,518
35780683,Premium Bay View Twin,519
35780683,Premium Bay View Double,520
35780683,Premium Double,521
35780683,Premium Twin,522
35780683,Two-bedroom Family Oceanview,523
35780683,Three-bedroom Suite Oceanview,524
34557033,Triple Room Bath,525
34557033,Triple Room Bath,526
34557033,Double,527
34557033,Standard Quadruple,528
34557033,Bathtub,529
34557033,Quadruple,530
34557033,Double,531
34557033,Studio,532
34557033,Standard Quad,533
34557033,Deluxe Quad,534
32654923,Classic Twin,535
32654923,Classic Double,536
32654923,Deluxe Twin,537
32654923,Deluxe Double,538
32654923,Premier Double,539
32654923,Family 4 People,540
78112429,Seaview Apartment,541
25099924,Family,542
80388739,Junior Suite,543
80388739,Junior Apartment Suite,544
9635207,Deluxe Twin,545
9635207,Deluxe King,546
9635207,Deluxe Plus Twin,547
9635207,Deluxe Plus King,548
9635207,Deluxe Executive Double,549
9635207,Deluxe Executive Twin,550
9635207,Executive Suite,551
33128767,Room,552
33128767,Apartment,553
33128767,2 BR Ocean Side,554
33128767,Family,555
34151465,Double,556
34151465,Superior Double Room -,557
34151465,Family Standard,558
34151465,Superior Family,559
16072744,Superior,560
16072744,Deluxe,561
16072744,Luxury Deluxe King,562
16072744,Grand Superior,563
16072744,Grand Deluxe,564
16072744,Suite,565
16072744,Deluxe Suite,566
16072744,Family Suite,567
16072744,Deluxe Family,568
40776896,Standard King,569
40776896,Superior King,570
40776896,Superior Triple,571
40776896,Deluxe King,572
40776896,Family Suite,573
40776896,Deluxe Triple,574
40776896,Junior Suite,575
31491737,Side Double or Twin,576
31491737,Sea and Studio,577
31491737,Superior Side Studio,578
31491737,Deluxe Studio,579
31491737,Plus Residence,580
35353918,Deluxe,581
35353918,Deluxe,582
35353918,Premium Deluxe King,583
35353918,Junior Suite 1 King Bed,584
35353918,Duplex King,585
35353918,Suite,586
35353918,Suite,587
35353918,Junior Suite Junior Suite,588
35353918,Double Duplex,589
10960150,Double,590
10960150,Twin Room Private Bathroom,591
10960150,Standard Triple,592
10960150,Family,593
64197741,Superior,594
64197741,Superior - 1 Double Bed,595
64197741,Deluxe Room -- 1 Bed,596
64197741,Deluxe Room Twin Bed,597
64197741,Junior Double,598
64197741,Junior Deluxe,599
64197741,Executive Room -,600
64197741,Suite King -,601
43382,Superior Twin,602
43382,Deluxe Twin,603
43382,Luxury Twin,604
43382,Luxury Double,605
43382,Seagull Suite,606
43382,Superior Single,607
43382,Deluxe Single,608
43382,Luxury Single,609
18860001,Superior Double,610
18860001,Deluxe Double or Twin,611
18860001,Deluxe Double,612
18860001,Deluxe Triple,613
18860001,Deluxe Family,614
16863459,Standard Double,615
16863459,Standard Twin Beds,616
63063114,Queen,617
63063114,King,618
63063114,Deluxe King,619
63063114,Twin,620
63063114,Suite,621
63063114,Deluxe King,622
63063114,Connect,623
63063114,Family,624
63063114,Family,625
63063114,Family,626
34130489,1 King Studio Sofa Bed,627
34130489,Studio Twin,628
34130489,One-Bedroom Apartment,629
34130489,Ocean Suite,630
34130489,3-Bedroom Suite,631
8233222,Double,632
8233222,Twin,633
8233222,Deluxe Double,634
8233222,Family,635
8233222,Suite,636
8233222,Signature Bliss,637
8233222,Family,638
8233222,Two Queen Beds,639
4972256,Double,640
4972256,Deluxe Double,641
4972256,Deluxe Twin,642
4972256,Family 2,643
4972256,Deluxe Family,644
443153,Deluxe Twin,645
443153,Deluxe King,646
443153,Deluxe Triple,647
443153,Executive Suite,648
26910673,Deluxe Twin,649
26910673,Deluxe Double,650
26910673,Deluxe Twin,651
26910673,Premium,652
26910673,Suite,653
78428571,Double,654
78428571,Large Twin,655
78428571,Queen,656
1576565,Studio Suite,657
1576565,Studio Suite Twin,658
2962032,Deluxe Twin,659
2962032,Deluxe Double,660
9050870,Superior Double,661
9050870,Deluxe Double,662
9050870,Deluxe Twin,663
9050870,Deluxe Family,664
38707586,Superior King,665
38707586,Superior Family,666
25805463,Double,667
25805463,Twin,668
25805463,Triple,669
25805463,Family,670
36161970,Family Apartment,671
36161970,Apartment,672
36161970,Apartment,673
77050217,Deluxe Double,674
77050217,Deluxe Queen Room Two Queen Beds,675
59482390,Double,676
59482390,Family Room -- 2 Bed,677
59482390,Mixed Dorm Bed,678
52211152,Double,679
52211152,Family,680
37753594,Hillside,681
37753594,Deluxe Twin,682
37753594,Deluxe Double,683
37753594,Premier Deluxe,684
37753594,Executive,685
37753594,Premier Deluxe King Bed,686
37753594,Premier Deluxe Double,687
37753594,Executive Double,688
60462086,Studio,689
60462086,Two-Bedroom Residence,690
60462086,3 Bedroom,691
6908956,Standard Twin Room -,692
6908956,Standard King,693
6908956,Superior Twins,694
6908956,Deluxe King,695
6908956,Deluxe double room King,696
6908956,Standard Quadruple,697
6908956,Deluxe Triple,698
6908956,Deluxe Queen Room Two Queen Beds,699
6908956,Quadruple,700
65964592,Standard King,701
65964592,Twin,702
73310,Superior Double Bed,703
73310,Deluxe Double,704
73310,Saigon Suite,705
36641278,Studio,706
36641278,Studio Apartment,707
36641278,Family Apartment,708
36641278,2-Bedroom Apartment,709
9051953,Grand Deluxe Twin,710
9051953,Grand Deluxe,711
24115596,Standard Double,712
24115596,Double,713
24115596,Family,714
35493028,Double,715
35493028,King,716
35493028,King,717
35493028,Deluxe Family,718
44205914,Studio Double Bed,719
44205914,Studio,720
44205914,Three-Bedroom Apartment,721
44205914,Two-Bedroom Apartment,722
78220216,Studio Suite,723
78220216,Seaview Apartment,724
2642747,Double - 2 People,725
2642747,Standard Twin,726
2642747,Friends & Family,727
6692821,Standard Double,728
6692821,Double King,729
6692821,Triple,730
6692821,Triple,731
6692821,Triple Single 3 Pax,732
6692821,Deluxe 2 Double,733
6692821,Family,734
63347126,King,735
63347126,Family Apartment,736
63347126,Seaview Three Bedroom Suite,737
16364148,Deluxe Twin,738
16364148,Premium Double,739
16364148,Deluxe Twin,740
16364148,Deluxe Twin,741
16364148,- Deluxe Room View Bathroom for up to 4 People,742
6767206,Budget Double,743
6767206,Deluxe Double or Twin,744
6767206,Quadruple,745
6767206,Family,746
24290561,Deluxe Double,747
24290561,Deluxe Quadruple,748
41514364,Quadruple,749
9854112,Deluxe,750
9854112,Deluxe VIP,751
9854112,Family Deluxe,752
43435,AVANI Deluxe Studio,753
43435,AVANI Junior Ocean Suite,754
43435,AVANI Family Studio,755
79079158,Deluxe Double Room and,756
79079158,Family,757
31040701,Superior Double,758
31040701,Deluxe Twin,759
31040701,Deluxe Double,760
31040701,Premier Deluxe Double River View,761
31040701,Premier Triple,762
31040701,Premier Triple River View,763
31040701,Family,764
31040701,Family Suite River View,765
36913112,Deluxe,766
36913112,Triple Room for 2-3 people - Family Only,767
21903011,Double,768
21903011,King,769
21903011,Twin,770
21903011,Triple,771
21903011,Deluxe Double Room and,772
21903011,Quadruple,773
21903011,Family,774
7197665,Economy Double,775
7197665,Double Room Private Bathroom,776
7197665,Double,777
7197665,King,778
7197665,Deluxe Double,779
7197665,Deluxe Queen Room Two Queen Beds,780
7197665,Family,781
31493280,"Larger Guest room, 2 Queen, Sofa bed",782
31493280,Room 2 Queen Beds,783
31493280,Studio,784
31493280,Two-Bedroom Apartment,785
31493280,3-Bedroom Apartment,786
31493280,Three-Bedroom Apartment,787
23071123,Standard Room -- 1 Bed,788
23071123,Deluxe Double,789
23071123,Luxury Double,790
23071123,Deluxe Twin,791
23071123,Superior Twin,792
23071123,Deluxe Twin,793
23071123,Luxury Twin,794
23071123,Family Suite,795
52626203,Standard Room Double,796
52626203,Large Double,797
52626203,King Room Private,798
52626203,Room - King Bed,799
52626203,Standard Quadruple,800
52626203,Double 2 Double Beds,801
73014428,Double,802
73014428,Deluxe,803
73014428,Family,804
73014428,Superior,805
73014428,Deluxe Family,806
73014428,Superior Family,807
55815582,Studio,808
55815582,Three-Bedroom Apartment,809
15852758,Superior Double,810
15852758,Deluxe Twin,811
15852758,Dormitory,812
16308715,Deluxe Double,813
16308715,Executive Double,814
16308715,Junior Suite,815
16308715,Executive Twin,816
16308715,Family,817
16308715,Family Suite,818
16308715,Family Studio,819
16308715,Studio Apartment,820
6770736,Double Room Private Bathroom,821
6770736,Double Room Private Bathroom,822
6770736,Quadruple,823
6770736,Family,824
6770736,Four-Bedroom House,825
72125679,Standard Room Double,826
72125679,Double Superior,827
72125679,Double Deluxe,828
72125679,Double,829
72125679,double rooms,830
72125679,Triple,831
72125679,Triple,832
72125679,Mountain View Triple,833
72125679,Double,834
72125679,Superior Triple,835
72125679,Deluxe Triple,836
72125679,Triple,837
72125679,Triple Room View,838
72125679,Superior Suite,839
72125679,Deluxe Suite,840
72125679,Single Superior,841
1602545,2-Bedroom Villa,842
49682296,Studio,843
49682296,Room,844
49682296,Junior Deluxe King,845
49682296,Studio,846
49682296,Junior Suite Seaview,847
49682296,Junior Apartment Suite,848
49682296,Vip,849
49682296,Three Bedroom Apartment,850
49682296,Seaview Three Bedroom Suite,851
64637095,Deluxe Double Room Extra Bed,852
64637095,Double Room Private Bathroom,853
63235213,Double,854
63235213,Twin Room Private Bathroom,855
63235213,Triple Superior,856
63235213,Quadruple Room Private Bathroom,857
9064028,Deluxe,858
9064028,Double Room Economy,859
63990652,Apartment,860
33650741,Apartment,861
31562846,Apartment,862
77473025,home,863
23068121,Apartment,864
49945318,Apartment,865
38580725,home,866
58895342,Apartment,867
59799427,Apartment,868
64837972,home,869
55065844,Studio,870
55065844,Three-Bedroom Apartment,871
35312335,home,872
36922230,Single,873
80156760,Apartment,874
15634536,Single,875
80156752,home,876
80156768,home,877
37034340,Apartment,878
33225180,Apartment,879
59032699,Two-Bedroom Apartment,880
32728123,Apartment,881
42106161,Apartment,882
43197455,Apartment,883
31264541,Apartment,884
32221314,Apartment,885
32602518,Apartment,886
5774608,Superior,887
46123818,Apartment,888
5662476,Villa Bunk Bed 4 Doble Beds 4 Queen 8 Bedrooms For Non-Smokers,889
59517476,One-Bedroom Apartment,890
59517476,home,891
42105999,Apartment,892
33225684,Apartment,893
21792079,home,894
62612320,Deluxe Apartment,895
24709167,Apartment,896
36850802,Apartment,897
21903314,Apartment,898
5984735,2 Người lớn + 1 Trẻ em,899
5984735,Quadruple,900
5984735,1 Bed,901
43240978,Apartment,902
32402824,Apartment,903
5186620,2 Người lớn + 1 Trẻ em,904
5186620,Quadruple,905
70949879,Apartment - and Water View,906
65482122,One-Bedroom Apartment,909
37299925,Apartment,910
33039615,Apartment,911
71447264,Two-Bedroom Apartment,912
80156761,home,913
34733375,A Windowless Bathtub,914
31202293,One-Bedroom Apartment,915
67555882,Studio Apartment,916
67555882,Deluxe,917
67555882,Quadruple,918
64003802,Deluxe Studio,919
34293315,One-Bedroom Apartment,920
34293315,Two-Bedroom Apartment,921
33395564,Apartment,922
25859297,Apartment,923
37799388,Studio,924
37799388,Studio,925
37799388,Studio,926
37799388,Two-Bedroom Apartment and,927
37799388,Two-Bedroom Apartment and,928
51664357,Apartment,929
52728105,"Apartment in Altara Residenc, Quy Nhon",930
66737560,Superior Queen,932
66737560,Deluxe Double,933
55411072,Superior Apartment King Bed Queen Bed 2 Bedrooms Mountain View Port View,934
55411072,1 King Bed and 1 Queen Bed,935
59439770,Apartment,936
