"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường siêu lớn";"1 giường siêu lớn / 1 giường siêu lớn";"1 giường đôi";"1 giường đôi / 1 giường đôi";"1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi lớn / 1 giường đôi";"1 giường đôi lớn";"1 giường đôi lớn và 1 giường lớn";"1 giường đôi và 1 giường đôi lớn";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 phòng tắm";"140 m²";"15 m²";"150 m²";"16 m²";"18 m²";"19 m²";"2 giường lớn";"2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 giường đơn hoặc 1 giường lớn";"2 giường đơn hoặc 1 giường đôi";"2 giường đơn và 1 giường đôi";"2 phòng ngủ";"2 phòng tắm";"20 m²";"22 m²";"25 m²";"28 m²";"30 m²";"32 m²";"36 m²";"38 m²";"40 m²";"42 m²";"45 m²";"48 m²";"5 phòng ngủ";"5 phòng tắm";"50 m²";"55 m²";"56 m²";"72 m²";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm tạo sóng";"Cho phép hút thuốc";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ mở";"Hướng Hồ";"Hướng Ngoài trời";"Hướng Sông";"Hướng Thiên nhiên";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Internet mạng LAN trong phòng [miễn phí]";"Không hút thuốc";"Máy pha trà/cà phê";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Studio/1 phòng ngủ";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 4 người lớn";"Tối đa 4 người lớn, 2 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 5 người lớn";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước điện"
"35899523";"Vamxang Rustic Home";"002 Nhon Loc 1 Hamlet, Phong Dien District, Can Tho, Phong Điền, Cần Thơ, Việt Nam";"Phòng đôi, Quang cảnh vườn (Double Room, Garden View)";"2 người lớn";"1.557.606";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"35899523";"Vamxang Rustic Home";"002 Nhon Loc 1 Hamlet, Phong Dien District, Can Tho, Phong Điền, Cần Thơ, Việt Nam";"Phòng Deluxe Gia đình (Deluxe Family Room)";"4 người lớn";"1.594.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1"
"22231631";"โรงแรมฮั่นฟาด 9 - Hostel Hạnh Phát 9 (โรงแรมฮั่นฟาด 9 - Hostel Hanh Phat 9)";"167-203, ĐT923, Mỹ Khánh, Phong Điền, Cần Thơ, Phong Điền, Cần Thơ, Việt Nam";"Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room)";"2 người lớn";"166.667";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0"
"22231631";"โรงแรมฮั่นฟาด 9 - Hostel Hạnh Phát 9 (โรงแรมฮั่นฟาด 9 - Hostel Hanh Phat 9)";"167-203, ĐT923, Mỹ Khánh, Phong Điền, Cần Thơ, Phong Điền, Cần Thơ, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"166.667";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0"
"2550938";"Mekong Rustic Cần Thơ (Mekong Rustic Can Tho)";"Nhơn Lộc 1, Nguyen Van Cu nối dài street, Phong Dien town, Phong Dien District, Phong Điền, Cần Thơ, Việt Nam, 94806";"Phòng Tiêu Chuẩn (Standard)";"2 người lớn";"1.033.333";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1"
"2550938";"Mekong Rustic Cần Thơ (Mekong Rustic Can Tho)";"Nhơn Lộc 1, Nguyen Van Cu nối dài street, Phong Dien town, Phong Dien District, Phong Điền, Cần Thơ, Việt Nam, 94806";"Phòng Tiêu Chuẩn (Standard)";"4 người lớn";"1.326.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1"
"2550938";"Mekong Rustic Cần Thơ (Mekong Rustic Can Tho)";"Nhơn Lộc 1, Nguyen Van Cu nối dài street, Phong Dien town, Phong Dien District, Phong Điền, Cần Thơ, Việt Nam, 94806";"Phòng Ba Người (Triple Room)";"3 người lớn";"1.238.250";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"1";"0";"0";"1";"0";"1"
"29531114";"Khu nghỉ dưỡng Mekong Silt Ecolodge (Mekong Silt Ecolodge)";"My Khanh commune, Phong Dien District, Phong Điền, Cần Thơ, Việt Nam, 900000";"Superior - Hướng vườn (Superior - Garden View)";"2 người lớn";"1.331.353";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"1";"0";"1"
"29531114";"Khu nghỉ dưỡng Mekong Silt Ecolodge (Mekong Silt Ecolodge)";"My Khanh commune, Phong Dien District, Phong Điền, Cần Thơ, Việt Nam, 900000";"Superior - Hướng vườn (Superior - Garden View)";"3 người lớn";"1.390.046";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"1";"0";"1"
"29531114";"Khu nghỉ dưỡng Mekong Silt Ecolodge (Mekong Silt Ecolodge)";"My Khanh commune, Phong Dien District, Phong Điền, Cần Thơ, Việt Nam, 900000";"Phòng Đôi Giường Lớn (King Double Room)";"2 người lớn & 1 trẻ em (0-6 tuổi)";"1.428.005";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"37504990";"Ann Village (Glamping)";"Ong Tiem Bridge, the road Truong Vinh Nguyen, Cái Răng, Cần Thơ, Việt Nam, 900000";"Bungalow - Nhìn Ra Mặt Nước (Bungalow - Water Front)";"2 người lớn";"625.000";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"1"
"37504990";"Ann Village (Glamping)";"Ong Tiem Bridge, the road Truong Vinh Nguyen, Cái Răng, Cần Thơ, Việt Nam, 900000";"Bungalow - Nhìn Ra Mặt Nước (Bungalow - Water Front)";"2 người lớn";"687.500";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"1"
"37504990";"Ann Village (Glamping)";"Ong Tiem Bridge, the road Truong Vinh Nguyen, Cái Răng, Cần Thơ, Việt Nam, 900000";"Bungalow - Nhìn Ra Mặt Nước (Bungalow - Water Front)";"3 người lớn";"833.333";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"1"
"78326351";"Bình Minh hotel";"DUONG NGUYEN THI MINH KHAI, KV3, NGA BAY, Cái Răng, Cần Thơ, Việt Nam, 913020";"Basic Single Room, City View";"2 người lớn";"350.011";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"51975308";"Khách sạn Mai Lan Mini (Mai Lan Mini Hotel)";"No. 418B, Huynh Thi No Street, Thuong Thạnh, Vietnam, Cái Răng, Cần Thơ, Việt Nam, 900000";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn & 1 trẻ em (0-1 tuổi)";"181.314";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0"
"51975308";"Khách sạn Mai Lan Mini (Mai Lan Mini Hotel)";"No. 418B, Huynh Thi No Street, Thuong Thạnh, Vietnam, Cái Răng, Cần Thơ, Việt Nam, 900000";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn";"208.333";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0"
"51975308";"Khách sạn Mai Lan Mini (Mai Lan Mini Hotel)";"No. 418B, Huynh Thi No Street, Thuong Thạnh, Vietnam, Cái Răng, Cần Thơ, Việt Nam, 900000";"Phòng Tiêu Chuẩn (Standard Room)";"1 người lớn & 1 trẻ em (0-1 tuổi) Vượt quá sức chứa phòng";"181.384";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0"
"4364648";"Boutique Lodge Can Tho Homestay";"Đường 61C, Phong Điền, Cần Thơ, Việt Nam";"Phòng Giường đôi Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Double Room (2 Adults + 1 Child))";"2 người lớn";"916.667";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1"
"32197928";"Flower Boutique Lodge (Flower Boutique Lodge )";"RẠCH MƯƠNG ĐÌNH; ẤP NHƠN PHÚ 1, Nhơn Phú, Nhơn Nghĩa, Phong Điền, Cần Thơ, Việt Nam, 90000";"Phòng Đôi Cao Cấp cho 2 Người (Superior Double Room for 2 People)";"2 người lớn";"779.167";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"1"
"32197928";"Flower Boutique Lodge (Flower Boutique Lodge )";"RẠCH MƯƠNG ĐÌNH; ẤP NHƠN PHÚ 1, Nhơn Phú, Nhơn Nghĩa, Phong Điền, Cần Thơ, Việt Nam, 90000";"Phòng Đôi Cao Cấp cho 2 Người (Superior Double Room for 2 People)";"1 người lớn & 1 trẻ em (0-5 tuổi) Vượt quá sức chứa phòng";"779.167";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"1"
"32197928";"Flower Boutique Lodge (Flower Boutique Lodge )";"RẠCH MƯƠNG ĐÌNH; ẤP NHƠN PHÚ 1, Nhơn Phú, Nhơn Nghĩa, Phong Điền, Cần Thơ, Việt Nam, 90000";"Phòng Đôi Loại Sang Cho 2 Người – Cấm Hút Thuốc (Deluxe Double Room for 2 People - Non-Smoking)";"2 người lớn";"885.417";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"1"
"9754877";"MEKONG DANIEL HOMESTAY CAN THO";"AP NHON KHANH, XA NHON NGHIA, HUYEN PHONG DIEN, Phong Điền, Cần Thơ, Việt Nam";"Bungalow Cao cấp (Superior Bungalow)";"2 người lớn";"733.333";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1"
"9754877";"MEKONG DANIEL HOMESTAY CAN THO";"AP NHON KHANH, XA NHON NGHIA, HUYEN PHONG DIEN, Phong Điền, Cần Thơ, Việt Nam";"Bungalow Nhìn ra vườn (Bungalow with Garden View)";"3 người lớn";"900.000";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1"
"9357768";"Thanh Bình Hostel (Thanh Binh Hostel)";"C1,Khu vực Yên Hạ, Thường Thạnh, Cái Răng, TP. Cần Thơ C1, Cái Răng, Cần Thơ, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-6 tuổi)";"217.719";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"9357768";"Thanh Bình Hostel (Thanh Binh Hostel)";"C1,Khu vực Yên Hạ, Thường Thạnh, Cái Răng, TP. Cần Thơ C1, Cái Răng, Cần Thơ, Việt Nam";"Phòng 4 Người (Quadruple Room)";"4 người lớn & 2 trẻ em (0-6 tuổi)";"315.496";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"625091";"Khu Nghỉ Dưỡng Mỹ Khánh (My Khanh Resort)";"335 Lo Vong Cung, My Khanh, Phong Dien, Phong Điền, Cần Thơ, Việt Nam, 92000";"Phòng Đôi Loại Sang (Deluxe Double Room)";"2 người lớn";"925.926";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1"
"625091";"Khu Nghỉ Dưỡng Mỹ Khánh (My Khanh Resort)";"335 Lo Vong Cung, My Khanh, Phong Dien, Phong Điền, Cần Thơ, Việt Nam, 92000";"Phòng Cơ Bản 3 Người (Basic Triple Room)";"3 người lớn";"1.018.519";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1"
"73573784";"Nhà Nghĩ Hồng Hải (Nha Nghi Hong Hai)";"QG4M+G7H, Nàng Mau, Vị Thuỷ, Hậu Giang, 越南, Huyện Vị Thanh, Huyện Vị Thanh, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"229.779";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"73573784";"Nhà Nghĩ Hồng Hải (Nha Nghi Hong Hai)";"QG4M+G7H, Nàng Mau, Vị Thuỷ, Hậu Giang, 越南, Huyện Vị Thanh, Huyện Vị Thanh, Việt Nam";"Phòng Có Giường Cỡ Queen (Queen Room)";"4 người lớn";"321.691";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"64245974";"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cái Răng (Nhà Của Mon)";"Châu Thành A, Châu Thành A, Việt Nam";"Căn hộ (Apartment)";"4 người lớn & 1 trẻ em (0-7 tuổi)";"2.178.528";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0"
