"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn / 1 giường lớn / 2 giường đơn hoặc 1 giường lớn / 1 giường sofa";"1 giường lớn hoặc 2 giường đơn";"1 giường siêu lớn / 1 giường siêu lớn";"1 giường sofa và 1 giường lớn";"1 giường đôi";"1 giường đôi / 2 giường đơn / 1 giường sofa";"1 giường đôi hoặc 2 giường đơn";"1 giường đôi lớn";"1 giường đôi lớn / 1 giường đôi lớn / 1 giường sofa";"1 giường đôi lớn hoặc 2 giường đôi nhỏ";"1 giường đôi lớn hoặc 2 giường đơn";"1 giường đôi và 1 giường đôi lớn";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi lớn";"1 phòng tắm";"100 m²";"16 m²";"18 m²";"2 giường đôi";"2 giường đôi lớn hoặc 2 giường đôi lớn";"2 giường đơn";"2 giường đơn hoặc 1 giường lớn";"2 giường đơn hoặc 1 giường đôi";"2 phòng ngủ";"2 phòng tắm";"20 m²";"22 m²";"25 m²";"26 m²";"27 m²";"28 m²";"29 m²";"3 giường đôi hoặc 6 giường đơn";"30 m²";"32 m²";"35 m²";"39 m²";"4 giường đơn hoặc 2 giường đôi";"40 m²";"45 m²";"57 m²";"60 m²";"70 m²";"80 m²";"88 m²";"90 m²";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm/vòi sen riêng";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Hướng Công viên";"Hướng Ngoài trời";"Hướng Núi";"Hướng Sông";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Internet mạng LAN trong phòng [miễn phí]";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng tắm đứng";"Rèm che ánh sáng";"Rượu";"Studio/1 phòng ngủ";"Sưởi";"Truy cập Internet - không dây";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tối đa 1 người lớn";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 2 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 4 người lớn";"Tối đa 6 người lớn, 1 bé (0-7 tuổi) ở MIỄN PHÍ!";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Ấm nước";"Ấm nước điện"
"61642718";"Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang)";"No. 162, Nguyen Thi Luu, Ngo Quyen Ward, Vietnam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Tiêu Chuẩn 2 Giường Đơn (Standard Twin Room)";"2 người lớn";"514.404";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"61642718";"Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang)";"No. 162, Nguyen Thi Luu, Ngo Quyen Ward, Vietnam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Tiêu chuẩn - 1 giường đôi (Standard - 1 Double Bed)";"2 người lớn";"514.404";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0"
"61642718";"Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang)";"No. 162, Nguyen Thi Luu, Ngo Quyen Ward, Vietnam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng 2 giường đơn có ban công (Twin Room with Balcony)";"2 người lớn";"578.704";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"61642718";"Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang)";"No. 162, Nguyen Thi Luu, Ngo Quyen Ward, Vietnam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng 2 giường đơn có ban công (Twin Room with Balcony)";"2 người lớn";"1.780.258";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"61642718";"Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang)";"No. 162, Nguyen Thi Luu, Ngo Quyen Ward, Vietnam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Tiêu Chuẩn (Standard)";"2 người lớn";"578.704";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0"
"61642718";"Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang)";"No. 162, Nguyen Thi Luu, Ngo Quyen Ward, Vietnam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Suite Double Bed";"2 người lớn";"657.349";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"61642718";"Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang)";"No. 162, Nguyen Thi Luu, Ngo Quyen Ward, Vietnam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Family Deluxe with Balcony";"3 người lớn";"685.274";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"61642718";"Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang)";"No. 162, Nguyen Thi Luu, Ngo Quyen Ward, Vietnam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Suite Gia Đình Có Ban Công (Family Suite with Balcony)";"3 người lớn";"733.025";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"61642718";"Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang)";"No. 162, Nguyen Thi Luu, Ngo Quyen Ward, Vietnam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Deluxe Giường Đôi Có Bồn Tắm (Deluxe Double Room with Bath)";"2 người lớn";"733.025";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"734886";"Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel)";"Quảng trường 3/2, đường Hoàng Văn Thụ, phường Ngô Quyền, Bắc Giang, Bắc Giang, Việt Nam, 26119";"Phòng Deluxe 2 Giường đơn (Deluxe Twin)";"2 người lớn";"906.639";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"734886";"Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel)";"Quảng trường 3/2, đường Hoàng Văn Thụ, phường Ngô Quyền, Bắc Giang, Bắc Giang, Việt Nam, 26119";"Phòng Deluxe 2 Giường đơn (Deluxe Twin)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"1.142.857";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"734886";"Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel)";"Quảng trường 3/2, đường Hoàng Văn Thụ, phường Ngô Quyền, Bắc Giang, Bắc Giang, Việt Nam, 26119";"Phòng Deluxe 2 Giường đơn (Deluxe Twin)";"2 người lớn";"1.353.766";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"734886";"Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel)";"Quảng trường 3/2, đường Hoàng Văn Thụ, phường Ngô Quyền, Bắc Giang, Bắc Giang, Việt Nam, 26119";"Deluxe giường đôi (Deluxe Double)";"2 người lớn";"906.639";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"734886";"Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel)";"Quảng trường 3/2, đường Hoàng Văn Thụ, phường Ngô Quyền, Bắc Giang, Bắc Giang, Việt Nam, 26119";"Deluxe giường đôi (Deluxe Double)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"1.142.857";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"734886";"Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel)";"Quảng trường 3/2, đường Hoàng Văn Thụ, phường Ngô Quyền, Bắc Giang, Bắc Giang, Việt Nam, 26119";"Deluxe giường đôi (Deluxe Double)";"2 người lớn";"1.353.766";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"734886";"Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel)";"Quảng trường 3/2, đường Hoàng Văn Thụ, phường Ngô Quyền, Bắc Giang, Bắc Giang, Việt Nam, 26119";"Executive Suite";"2 người lớn & 1 trẻ em (0-5 tuổi)";"1.945.662";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"734886";"Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel)";"Quảng trường 3/2, đường Hoàng Văn Thụ, phường Ngô Quyền, Bắc Giang, Bắc Giang, Việt Nam, 26119";"Executive Suite";"2 người lớn & 1 trẻ em (0-5 tuổi)";"2.047.619";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"734886";"Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel)";"Quảng trường 3/2, đường Hoàng Văn Thụ, phường Ngô Quyền, Bắc Giang, Bắc Giang, Việt Nam, 26119";"Executive Suite";"2 người lớn";"2.423.723";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"3001017";"Nhà Ravatel Bắc Giang (Ravatel Home Bac Giang)";"Số 3, Đường Hùng Vương 1, Phường Lê Lợi, Thành phố Bắc Giang, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Superior hướng thành phố (Superior City View)";"2 người lớn";"578.259";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1"
"3001017";"Nhà Ravatel Bắc Giang (Ravatel Home Bac Giang)";"Số 3, Đường Hùng Vương 1, Phường Lê Lợi, Thành phố Bắc Giang, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Deluxe 2 giường Hướng phố (Deluxe Twin City View)";"2 người lớn";"652.294";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1"
"3001017";"Nhà Ravatel Bắc Giang (Ravatel Home Bac Giang)";"Số 3, Đường Hùng Vương 1, Phường Lê Lợi, Thành phố Bắc Giang, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Deluxe giường đôi - Ưu đãi đặc biệt (Deluxe Double Room - Special Offer)";"2 người lớn";"652.294";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1"
"3001017";"Nhà Ravatel Bắc Giang (Ravatel Home Bac Giang)";"Số 3, Đường Hùng Vương 1, Phường Lê Lợi, Thành phố Bắc Giang, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Premier Deluxe (Premier Deluxe Room)";"2 người lớn";"696.585";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1"
"68696969";"Vinhomes Sky Park Bắc Giang by QMP (Vinhomes Sky Park Bac Giang by QMP)";"Vinhomes Sky Park, 43 Ngô Gia Tự, Bắc Giang, Bắc Giang, Việt Nam";"Căn hộ Studio (Studio Apartment)";"2 người lớn";"636.966";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1"
"68696969";"Vinhomes Sky Park Bắc Giang by QMP (Vinhomes Sky Park Bac Giang by QMP)";"Vinhomes Sky Park, 43 Ngô Gia Tự, Bắc Giang, Bắc Giang, Việt Nam";"Căn hộ Studio (Studio Apartment)";"2 người lớn";"832.407";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1"
"68696969";"Vinhomes Sky Park Bắc Giang by QMP (Vinhomes Sky Park Bac Giang by QMP)";"Vinhomes Sky Park, 43 Ngô Gia Tự, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Deluxe có 1 Phòng ngủ (1 Bedroom Deluxe)";"2 người lớn";"748.600";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1"
"68696969";"Vinhomes Sky Park Bắc Giang by QMP (Vinhomes Sky Park Bac Giang by QMP)";"Vinhomes Sky Park, 43 Ngô Gia Tự, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Deluxe có 1 Phòng ngủ (1 Bedroom Deluxe)";"2 người lớn";"1.017.593";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1"
"22039369";"Khách sạn Korea Bắc Giang (Korea Hotel Bac Giang)";"10 Minh Khai 2, Hoang Van Thu, Bắc Giang, Bắc Giang, Việt Nam, 260000";"Superior giường đôi hoặc 2 giường (Superior Double or Twin)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"383.009";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1"
"22039369";"Khách sạn Korea Bắc Giang (Korea Hotel Bac Giang)";"10 Minh Khai 2, Hoang Van Thu, Bắc Giang, Bắc Giang, Việt Nam, 260000";"Superior giường đôi hoặc 2 giường (Superior Double or Twin)";"2 người lớn";"478.956";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1"
