"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn / 1 giường sofa";"1 giường đôi";"1 giường đôi / 1 giường lớn / 1 giường đôi / 1 giường đôi lớn / 1 giường sofa và 2 nệm futon";"1 giường đôi lớn";"1 giường đôi lớn / 1 giường đôi lớn";"1 giường đôi lớn và 2 nệm futon";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 phòng tắm";"12 m²";"120 m²";"130 m²";"14 m²";"16 m²";"18 m²";"2 giường lớn";"2 giường đôi";"2 giường đôi / 2 giường đôi / 2 giường đôi lớn / 2 giường đôi lớn / 1 giường đơn";"2 giường đôi lớn";"2 giường đôi lớn / 2 giường đôi lớn / 2 giường đôi lớn";"2 giường đơn";"2 phòng ngủ";"2 phòng tắm";"20 m²";"21 m²";"22 m²";"24 m²";"25 m²";"3 phòng ngủ";"3 phòng tắm";"30 m²";"32 m²";"36 m²";"4 phòng ngủ";"4000 m²";"5 phòng ngủ";"5 phòng tắm";"50 m²";"62 m²";"80 m²";"Ban công/sân hiên";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Giường cực dài";"Hành lang ngoài";"Hướng Hồ";"Hướng Không có cửa sổ";"Hướng Ngoài trời";"Hướng Núi";"Hướng Sông";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy pha trà/cà phê";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Rượu";"Studio/1 phòng ngủ";"Trà miễn phí";"Tối đa 10 người lớn";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 3 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn";"Tối đa 4 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 7 người lớn";"Tối đa 8 người lớn";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước";"Ấm nước điện"
"55948196";"Khách sạn Hồng Ngọc 1 Tà Đùng (Hồng Ngọc 1 Hotel Ta Dung)";"Dak Som, Dak Glong District, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-6 tuổi)";"310.674";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"55948196";"Khách sạn Hồng Ngọc 1 Tà Đùng (Hồng Ngọc 1 Hotel Ta Dung)";"Dak Som, Dak Glong District, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-6 tuổi)";"393.204";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"55948196";"Khách sạn Hồng Ngọc 1 Tà Đùng (Hồng Ngọc 1 Hotel Ta Dung)";"Dak Som, Dak Glong District, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Đôi Loại Sang (Deluxe Double Room)";"2 người lớn & 1 trẻ em (0-6 tuổi)";"365.303";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"55948196";"Khách sạn Hồng Ngọc 1 Tà Đùng (Hồng Ngọc 1 Hotel Ta Dung)";"Dak Som, Dak Glong District, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Đôi Loại Sang (Deluxe Double Room)";"2 người lớn & 1 trẻ em (0-6 tuổi)";"459.000";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"55948196";"Khách sạn Hồng Ngọc 1 Tà Đùng (Hồng Ngọc 1 Hotel Ta Dung)";"Dak Som, Dak Glong District, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng 4 Người (Quadruple Room)";"4 người lớn & 1 trẻ em (0-6 tuổi)";"490.023";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"55948196";"Khách sạn Hồng Ngọc 1 Tà Đùng (Hồng Ngọc 1 Hotel Ta Dung)";"Dak Som, Dak Glong District, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng 4 Người (Quadruple Room)";"4 người lớn & 1 trẻ em (0-6 tuổi)";"589.963";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"61395116";"Khu nghỉ dưỡng Đắk Nông Lodge (Đắk Nông Lodge Resort)";"Nghia Trung Dak Nong Lodge Resort, Đắk Nông Lodge Resort, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Suite Loại Sang Giường Đôi (Deluxe Suite Double)";"2 người lớn";"687.114";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"61395116";"Khu nghỉ dưỡng Đắk Nông Lodge (Đắk Nông Lodge Resort)";"Nghia Trung Dak Nong Lodge Resort, Đắk Nông Lodge Resort, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Deluxe Suite 2 giường (Deluxe Suite Twin)";"2 người lớn";"687.114";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"61395116";"Khu nghỉ dưỡng Đắk Nông Lodge (Đắk Nông Lodge Resort)";"Nghia Trung Dak Nong Lodge Resort, Đắk Nông Lodge Resort, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Standard giường đôi (Standard Double Room)";"2 người lớn";"687.114";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"35486205";"Tà Đùng Topview Homestay";"No. 3, Thon 3, Dak Glong, Dak Nong, Vietnam, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Double giường đôi (Double Double Room)";"2 người lớn";"872.307";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"35486205";"Tà Đùng Topview Homestay";"No. 3, Thon 3, Dak Glong, Dak Nong, Vietnam, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Tiêu Chuẩn (Standard)";"4 người lớn";"1.181.221";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"56055601";"Nins Farm Gia Nghĩa Đắk Nông (Nins Farm Gia Nghia Đak Nong)";"Tổ 6 Nghĩa Tân Gia Nghĩa Đắk Nông, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam";"Nhà 1 Phòng Ngủ (One-Bedroom House)";"2 người lớn";"925.926";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"56055601";"Nins Farm Gia Nghĩa Đắk Nông (Nins Farm Gia Nghia Đak Nong)";"Tổ 6 Nghĩa Tân Gia Nghĩa Đắk Nông, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam";"Nhà 1 Phòng Ngủ (One-Bedroom House)";"2 người lớn";"1.111.111";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"71447676";"Relax Home";"Relax Home, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam";"Phòng Loại Sang (Deluxe Room)";"2 người lớn";"555.556";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0"
"71447676";"Relax Home";"Relax Home, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam";"Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Vườn (Deluxe Double or Twin Room with Garden View)";"4 người lớn";"740.741";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0"
"8828968";"Hotel Sai Gon Dak Nong";"161 ton duc thang nghia thanh gia nghia dak nong, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 650000";"Phòng giường đôi (double rooms)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"275.588";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0"
"8828968";"Hotel Sai Gon Dak Nong";"161 ton duc thang nghia thanh gia nghia dak nong, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 650000";"Phòng giường đôi (double rooms)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"293.210";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0"
"8828968";"Hotel Sai Gon Dak Nong";"161 ton duc thang nghia thanh gia nghia dak nong, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 650000";"Phòng Hai Giường Đơn Có Vòi Sen (Twin Room with Shower)";"2 người lớn";"317.179";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1"
"8828968";"Hotel Sai Gon Dak Nong";"161 ton duc thang nghia thanh gia nghia dak nong, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 650000";"Phòng Hai Giường Đơn Có Vòi Sen (Twin Room with Shower)";"2 người lớn";"335.097";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1"
"8828968";"Hotel Sai Gon Dak Nong";"161 ton duc thang nghia thanh gia nghia dak nong, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 650000";"Phòng Hai Giường Đơn Có Vòi Sen (Twin Room with Shower)";"2 người lớn";"379.507";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1"
"30970975";"Phuong Nam Gia Trang Farmstay";"Phuong Nam Gia Trang thôn Tân Bình Dak Rmoan, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam";"Nhà gỗ (Chalet)";"2 người lớn";"416.667";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"30970975";"Phuong Nam Gia Trang Farmstay";"Phuong Nam Gia Trang thôn Tân Bình Dak Rmoan, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam";"Phòng Gia Đình Nhìn Ra Hồ (Family Room with Lake View)";"3 người lớn";"458.333";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1"
"32352480";"MeGarden";"Quốc lộ 14, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam";"Bungalow - 2 Người Lớn, 2 Trẻ Em (Bungalow - 2 Adults, 2 Children)";"2 người lớn";"877.726";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"32352480";"MeGarden";"Quốc lộ 14, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam";"Nhà Nghỉ Dưỡng (Vacation Home)";"2 người lớn";"1.388.889";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1"
"60235849";"Khách sạn Đức Lộc Phát (Hotel Duc Loc Phat)";"Thon 6, Dak R Lap, Dak Nong, Viet Nam, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"217.914";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1"
"60235849";"Khách sạn Đức Lộc Phát (Hotel Duc Loc Phat)";"Thon 6, Dak R Lap, Dak Nong, Viet Nam, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"235.626";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1"
"60235849";"Khách sạn Đức Lộc Phát (Hotel Duc Loc Phat)";"Thon 6, Dak R Lap, Dak Nong, Viet Nam, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Cao Cấp Cho Hai Người (Superior Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"274.414";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"60235849";"Khách sạn Đức Lộc Phát (Hotel Duc Loc Phat)";"Thon 6, Dak R Lap, Dak Nong, Viet Nam, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Cao Cấp Cho Hai Người (Superior Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"294.603";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"60235849";"Khách sạn Đức Lộc Phát (Hotel Duc Loc Phat)";"Thon 6, Dak R Lap, Dak Nong, Viet Nam, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Ba Người (Triple Room)";"3 người lớn & 1 trẻ em (0-5 tuổi)";"343.767";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"60235849";"Khách sạn Đức Lộc Phát (Hotel Duc Loc Phat)";"Thon 6, Dak R Lap, Dak Nong, Viet Nam, Gia Nghĩa, Gia Nghĩa (Đắk Nông), Việt Nam, 640000";"Phòng Ba Người (Triple Room)";"3 người lớn & 1 trẻ em (0-5 tuổi)";"353.862";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0"
