hotel_id;hotel_name;hotel_address;room_type_name;option_name;option_price;1 giường lớn;1 giường lớn & 1 giường đôi;1 giường lớn & 1 giường đôi & 1 giường đôi & 1 giường sofa hoặc 2 nệm futon;1 giường lớn & 1 giường đôi lớn;1 giường lớn & 2 giường đơn;1 giường lớn hoặc 2 giường đơn;1 giường lớn và 1 giường đơn;1 giường lớn và 2 giường đơn;1 giường siêu lớn & 1 giường sofa;1 giường siêu lớn & 1 giường đôi lớn & 1 giường sofa;1 giường siêu lớn hoặc 1 nệm futon & 1 giường sofa;1 giường sofa;1 giường sofa & 1 giường đôi lớn & 1 giường đôi & 1 giường đôi lớn và 1 nệm futon;1 giường đôi;1 giường đôi & 1 giường sofa;1 giường đôi & 1 giường sofa & 1 giường đôi lớn;1 giường đôi & 1 giường đôi & 1 giường sofa;1 giường đôi & 1 giường đôi & 1 giường đôi & 1 giường sofa;1 giường đôi hoặc 1 giường đôi & 1 giường sofa;1 giường đôi lớn;1 giường đôi lớn & 1 giường sofa;1 giường đôi lớn & 1 giường đôi lớn & 1 giường đôi lớn & 1 giường đơn;1 giường đôi lớn & 1 giường đôi nhỏ & 1 giường đơn;1 giường đôi lớn và 1 giường lớn;1 giường đôi lớn và 1 giường đôi nhỏ;1 giường đôi lớn và 1 giường đơn;2 giường lớn;2 giường đôi;2 giường đôi lớn;2 giường đơn;2 giường đơn và 1 giường đôi;2 phòng ngủ;2 phòng tắm;3 giường đơn;3 phòng ngủ;4 giường đôi lớn;5 phòng tắm;Ban công/sân hiên;Bể bơi riêng;Bồn tắm;Bồn tắm tạo sóng;Bồn tắm/vòi sen riêng;Chăn điện;Cà phê hòa tan miễn phí;Cửa sổ;Cửa sổ có thể mở ra;Cửa sổ mở;Diện tích phòng: 102 m²;Diện tích phòng: 116 m²;Diện tích phòng: 120 m²;Diện tích phòng: 122 m²;Diện tích phòng: 20 m²;Diện tích phòng: 22 m²;Diện tích phòng: 225 m²;Diện tích phòng: 24 m²;Diện tích phòng: 25 m²;Diện tích phòng: 277 m²;Diện tích phòng: 28 m²;Diện tích phòng: 30 m²;Diện tích phòng: 33 m²;Diện tích phòng: 35 m²;Diện tích phòng: 38 m²;Diện tích phòng: 40 m²;Diện tích phòng: 45 m²;Diện tích phòng: 46 m²;Diện tích phòng: 47 m²;Diện tích phòng: 48 m²;Diện tích phòng: 50 m²;Diện tích phòng: 52 m²;Diện tích phòng: 55 m²;Diện tích phòng: 56 m²;Diện tích phòng: 60 m²;Diện tích phòng: 62 m²;Diện tích phòng: 66 m²;Diện tích phòng: 68 m²;Diện tích phòng: 70 m²;Diện tích phòng: 72 m²;Diện tích phòng: 76 m²;Diện tích phòng: 80 m²;Diện tích phòng: 85 m²;Giường cực dài;Hành lang ngoài;Hướng Biển;Hướng Bãi biển;Hướng Núi;Hướng Sân trong;Hướng Thiên nhiên;Hướng Thành phố;Hướng Vườn;Hướng biển (hướng một phần);Hướng Đại dương;Không hút thuốc;Lối vào bãi biển riêng;Máy pha trà/cà phê;Máy sấy tóc;Nước đóng chai miễn phí;Phòng xông khô;Quyền sử dụng spa miễn phí;Rèm che ánh sáng;Rượu;Truy cập Internet - không dây;Trà miễn phí;Trái cây/đồ ăn vặt;Tủ lạnh;Tủ lạnh nhỏ trong phòng;Tủ quần áo;Vòi sen;phòng tắm riêng;tầng cao;tầng thượng;tầng thấp;tầng trệt;Điều hòa;Điều hòa cá nhân;Được vào phòng chờ Thương Gia;Đồ dùng cho giấc ngủ thoải mái;Đồ gỗ ngoài trời;Ấm nước;Ấm nước điện
44184739;Căn hộ The Sóng - Mai Villa Vũng Tàu (The Song Apartment - Can Ho The Song - Mai Villa Vung Tau);28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau, Thắng Tam, Vũng Tàu, Việt Nam;Căn 1 phòng ngủ có ban công (1-Bedroom Residence with Balcony);Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.;"353.256
₫";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
44184739;Căn hộ The Sóng - Mai Villa Vũng Tàu (The Song Apartment - Can Ho The Song - Mai Villa Vung Tau);28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau, Thắng Tam, Vũng Tàu, Việt Nam;Căn 1 phòng ngủ có ban công (1-Bedroom Residence with Balcony);Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.;"1.574.074
₫";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
44184739;Căn hộ The Sóng - Mai Villa Vũng Tàu (The Song Apartment - Can Ho The Song - Mai Villa Vung Tau);28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau, Thắng Tam, Vũng Tàu, Việt Nam;Căn Hộ - 2 Giường Đôi (Apartment - 2 Double Beds);Thông tin sức chứa phòng: 4 người lớn.;"425.049
₫";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
44184739;Căn hộ The Sóng - Mai Villa Vũng Tàu (The Song Apartment - Can Ho The Song - Mai Villa Vung Tau);28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau, Thắng Tam, Vũng Tàu, Việt Nam;Căn Hộ - 2 Giường Đôi (Apartment - 2 Double Beds);Thông tin sức chứa phòng: 4 người lớn.;"2.337.500
₫";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
44184739;Căn hộ The Sóng - Mai Villa Vũng Tàu (The Song Apartment - Can Ho The Song - Mai Villa Vung Tau);28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau, Thắng Tam, Vũng Tàu, Việt Nam;Căn Hộ 1 Phòng Ngủ Có Ban Công và Cảnh (1 Bedroom Apartment with Balcony and Views);Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.;"518.590
₫";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44184739;Căn hộ The Sóng - Mai Villa Vũng Tàu (The Song Apartment - Can Ho The Song - Mai Villa Vung Tau);28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau, Thắng Tam, Vũng Tàu, Việt Nam;Căn Hộ 2 Phòng Ngủ Hướng Thành Phố (Two-Bedroom Apartment with City View);Thông tin sức chứa phòng: 4 người lớn.;"540.636
₫";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0
44184739;Căn hộ The Sóng - Mai Villa Vũng Tàu (The Song Apartment - Can Ho The Song - Mai Villa Vung Tau);28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau, Thắng Tam, Vũng Tàu, Việt Nam;3 Giường - Căn Hộ Dịch Vụ (3 Beds - Service Apartment);Thông tin sức chứa phòng: 5 người lớn.;"868.086
₫";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
44184739;Căn hộ The Sóng - Mai Villa Vũng Tàu (The Song Apartment - Can Ho The Song - Mai Villa Vung Tau);28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau, Thắng Tam, Vũng Tàu, Việt Nam;3 Giường - Căn Hộ Dịch Vụ (3 Beds - Service Apartment);Thông tin sức chứa phòng: 5 người lớn.;"3.148.148
₫";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
44184739;Căn hộ The Sóng - Mai Villa Vũng Tàu (The Song Apartment - Can Ho The Song - Mai Villa Vung Tau);28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau, Thắng Tam, Vũng Tàu, Việt Nam;Căn Hộ Hướng Biển 3 Phòng Ngủ Có Ban Công (3-Bedroom Sea View Apartment with Balcony);Thông tin sức chứa phòng: 6 người lớn.;"1.086.001
₫";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
44184739;Căn hộ The Sóng - Mai Villa Vũng Tàu (The Song Apartment - Can Ho The Song - Mai Villa Vung Tau);28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau, Thắng Tam, Vũng Tàu, Việt Nam;Căn Hộ Hướng Biển 3 Phòng Ngủ Có Ban Công (3-Bedroom Sea View Apartment with Balcony);Thông tin sức chứa phòng: 7 người lớn.;"4.722.222
₫";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
