"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn & 3 giường đơn & 5 giường đơn & 1 giường sofa";"1 giường đôi";"1 giường đôi lớn";"1 giường đôi lớn và 4 giường tầng";"1 giường đôi nhỏ và 1 giường đôi lớn";"1 giường đôi và 1 giường đôi lớn";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi lớn";"2 giường đôi";"2 giường đôi hoặc 2 giường tầng";"2 giường đôi lớn";"2 giường đôi nhỏ";"2 giường đơn";"2 phòng tắm";"3 giường đôi";"3 giường đôi lớn";"3 giường đơn";"3 phòng ngủ";"4 giường đơn";"4 phòng tắm";"5 phòng tắm";"Ban công/sân hiên";"Bồn tắm";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Chăn điện";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Diện tích phòng: 100 m²";"Diện tích phòng: 12 m²";"Diện tích phòng: 15 m²";"Diện tích phòng: 16 m²";"Diện tích phòng: 18 m²";"Diện tích phòng: 20 m²";"Diện tích phòng: 22 m²";"Diện tích phòng: 24 m²";"Diện tích phòng: 25 m²";"Diện tích phòng: 26 m²";"Diện tích phòng: 28 m²";"Diện tích phòng: 30 m²";"Diện tích phòng: 32 m²";"Diện tích phòng: 35 m²";"Diện tích phòng: 40 m²";"Diện tích phòng: 55 m²";"Diện tích phòng: 60 m²";"Giường cực dài";"Hành lang ngoài";"Hướng Bể bơi";"Hướng Hồ";"Hướng Ngoài trời";"Hướng Nông thôn";"Hướng Sân trong";"Hướng Thiên nhiên";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Truy cập Internet - không dây";"Trái cây/đồ ăn vặt";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"phòng tắm riêng";"tầng thấp";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước";"Ấm nước điện"
"73567820";"Bông Boutique Hotel Kon Tum (Bong Boutique Hotel Kon Tum)";"Bông Boutique Hotel Lô 175 - 176 - 178 Khu quy hoạch Sân vận động Trường Chinh - Tp Kon Tum, Kon Tum, Trường Chinh, Kon Tum, Việt Nam, 580000";"Phòng Có Giường Cỡ King (King Room)";"Thông tin sức chứa phòng: 2 người lớn.";"479.630
"69120035";"Khách sạn An Thái (An Thái HoTel)";"39 L Thường Kiệt, Quang Trung 39, Quang Trung, Kon Tum, Việt Nam, 062";"Phòng cổ điển giường đôi hoặc 2 giường (Classic Double or Twin)";"Thông tin sức chứa phòng: 2 người lớn.";"324.074
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"69120035";"Khách sạn An Thái (An Thái HoTel)";"39 L Thường Kiệt, Quang Trung 39, Quang Trung, Kon Tum, Việt Nam, 062";"Phòng cổ điển giường đôi hoặc 2 giường (Classic Double or Twin)";"Thông tin sức chứa phòng: 1 người lớn.";"291.667
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"69120035";"Khách sạn An Thái (An Thái HoTel)";"39 L Thường Kiệt, Quang Trung 39, Quang Trung, Kon Tum, Việt Nam, 062";"Deluxe 3 người (Triple Deluxe)";"Thông tin sức chứa phòng: 2 người lớn.";"325.000
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0"
"69120035";"Khách sạn An Thái (An Thái HoTel)";"39 L Thường Kiệt, Quang Trung 39, Quang Trung, Kon Tum, Việt Nam, 062";"Deluxe 3 người (Triple Deluxe)";"Thông tin sức chứa phòng: 3 người lớn.";"361.111
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0"
"69120035";"Khách sạn An Thái (An Thái HoTel)";"39 L Thường Kiệt, Quang Trung 39, Quang Trung, Kon Tum, Việt Nam, 062";"Phòng Gia Đình (Family Room)";"Thông tin sức chứa phòng: 4 người lớn.";"332.627
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"69120035";"Khách sạn An Thái (An Thái HoTel)";"39 L Thường Kiệt, Quang Trung 39, Quang Trung, Kon Tum, Việt Nam, 062";"Phòng Gia Đình (Family Room)";"Thông tin sức chứa phòng: 2 người lớn.";"354.167
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"69120035";"Khách sạn An Thái (An Thái HoTel)";"39 L Thường Kiệt, Quang Trung 39, Quang Trung, Kon Tum, Việt Nam, 062";"Phòng Gia Đình (Family Room)";"Thông tin sức chứa phòng: 3 người lớn.";"375.000
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"69120035";"Khách sạn An Thái (An Thái HoTel)";"39 L Thường Kiệt, Quang Trung 39, Quang Trung, Kon Tum, Việt Nam, 062";"Phòng Loại Sang – 2 Giường, 1 Giường Phụ (Deluxe - 2 Beds 1 Extra)";"Thông tin sức chứa phòng: 3 người lớn.";"554.833
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"400.370
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"425.709
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 1 người lớn và 1 trẻ em.";"360.333
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"(Mùa Thu PKG) Đôi Tiêu Chuẩn ((Autumn PKG) Standard Double)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"425.709
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Phòng Hai Giường Đơn Loại Sang Loại A ( Deluxe Twin Room Type A)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"451.481
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Phòng Hai Giường Đơn Loại Sang Loại A ( Deluxe Twin Room Type A)";"Thông tin sức chứa phòng: 2 người lớn.";"483.467
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Phòng Hai Giường Đơn Loại Sang Loại A ( Deluxe Twin Room Type A)";"Thông tin sức chứa phòng: 1 người lớn và 1 trẻ em.";"450.978
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Deluxe có ban công (Deluxe Balcony)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"483.467
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Deluxe có ban công (Deluxe Balcony)";"Thông tin sức chứa phòng: 1 người lớn và 1 trẻ em.";"450.978
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Deluxe 3 người (Triple Deluxe)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"539.692
₫";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Deluxe 3 người (Triple Deluxe)";"Thông tin sức chứa phòng: 3 người lớn và 2 trẻ em.";"553.704
₫";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Deluxe hướng hồ bơi (Deluxe Pool View)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"597.611
₫";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Deluxe hướng hồ bơi (Deluxe Pool View)";"Thông tin sức chứa phòng: 3 người lớn và 2 trẻ em.";"604.815
₫";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Phòng 3 Người Có Sân Hiên (Triple Room with Terrace)";"Thông tin sức chứa phòng: 3 người lớn.";"604.815
₫";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Phòng Hướng Vườn (Garden View)";"Thông tin sức chứa phòng: 3 người lớn và 2 trẻ em.";"690.623
₫";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Phòng Tập Thể - Cả Nam Và Nữ Đổi Sang Phòng Tập Thể Cho Cả Nam Và Nữ - Giường Tầng Trên (Dormitory Room - Mixed Change to Dormitory Room Mixed - Upper Bunk Bed)";"Thông tin sức chứa phòng: 1 người lớn.";"125.926
₫";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0"
"64540241";"";"Thôn Kon Tu II, Xã Đắk Bla,, Trường Chinh, Kon Tum, Việt Nam";"Phòng Tập Thể - Cả Nam Và Nữ Đổi Sang Phòng Tập Thể Cho Cả Nam Và Nữ - Giường Tầng Trên (Dormitory Room - Mixed Change to Dormitory Room Mixed - Upper Bunk Bed)";"Thông tin sức chứa phòng: 1 người lớn.";"128.581
₫";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Cao Cấp Cho Hai Người (Superior Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"226.573
₫";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Cao Cấp Cho Hai Người (Superior Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"230.265
₫";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Tiêu Chuẩn 4 Người (Standard Quadruple Room)";"Thông tin sức chứa phòng: 2 người lớn.";"450.347
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Tiêu Chuẩn 4 Người (Standard Quadruple Room)";"Thông tin sức chứa phòng: 4 người lớn.";"453.992
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Tiêu Chuẩn 4 Người (Standard Quadruple Room)";"Thông tin sức chứa phòng: 4 người lớn.";"460.247
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Superior 4 Người (Superior Quadruple Room)";"Thông tin sức chứa phòng: 2 người lớn.";"505.949
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Superior 4 Người (Superior Quadruple Room)";"Thông tin sức chứa phòng: 4 người lớn.";"510.498
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Superior 4 Người (Superior Quadruple Room)";"Thông tin sức chứa phòng: 4 người lớn.";"517.531
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
