hotel_id,room_room_type_name,room_type_id
78546431,Phòng Giường Đôi Có Phòng Tắm Riêng (Double Room with Private Bathroom),1182
78546431,Phòng Có Giường Cỡ King Nhìn Ra Biển (King Room with Sea View),1183
78546431,Phòng 4 Người (Quadruple Room),1184
5642208,Superior giường đôi (Superior Double),1185
5642208,Phòng Loại Sang Giường Đôi (Deluxe Double Room),1186
10238843,Phòng Tiêu Chuẩn (Standard),1187
10238843,Phòng Superior (Superior),1188
44883298,Phòng Tiêu chuẩn Riêng (Standard Individual),1189
4070083,"Deluxe Double Room, Garden View (1 Large Twin Bed)",1190
2636139,Phòng Có Giường Cỡ Queen (Queen Room),1191
2636139,Phòng Có Giường Cỡ Queen (Queen Room),1192
63351562,Phòng Đôi Phổ Thông (Economy Double Room),1193
63351562,Phòng Giường Đôi Có Ban Công (Double Room with Balcony),1194
22217810,Room Assigned on Arrival,1195
22217810,Phòng đơn Tiêu chuẩn (Standard Individual),1196
67325024,Phòng Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Room (2 Adults + 1 Child)),1197
67325024,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),1198
63188990,Phòng Có Giường Cỡ King Nhìn Ra Biển (Sea View King Room),1199
63188990,Phòng có Giường cỡ King (Premium Valley View Room),1200
68341165,Studio - Phòng Giường Lớn Có Ban Công (Studio - King Room with Balcony),1201
68341165,Deluxe Double with Balcony Partial Sea View,1202
287127,Phòng Đôi (Double),1203
287127,Phòng Superior Giường Đôi/2 Giường Đơn (Superior Double or Twin Room),1204
44616110,Phòng Giường Đôi Có Ban Công (Double Room with Balcony),1205
44616110,Phòng Có Giường Cỡ King (King Room),1206
76905078,Phòng giường đôi (double rooms),1207
76905078,Phòng Ngủ Giường Lớn Có Cửa Sổ (King Bedroom with Window),1208
55271354,Phòng Tiêu Chuẩn (Standard Room),1209
55271354,Phòng Gia Đình (Family Room),1210
40473815,Phòng Gia Đình (Family Room),1211
1177941,Superior giường đôi (Superior Double),1212
1177941,Phòng Superior 2 giường đơn (Superior Twin Room),1213
60503600,Superior hướng vườn (Superior Garden View),1214
60503600,Superior 2 giường (Superior Twin),1215
60503600,Phòng Gia Đình (Family Room),1216
15309559,Phòng giường đơn (Single Room),1217
15309559,Phòng Đôi (Double Room),1218
15309559,Phòng Gia Đình (Family Room),1219
30967544,Studio hướng biển có ban công (Sea View Studio with Balcony),1220
30967544,Căn hộ Studio có ban công (Studio Apartment with Balcony),1221
285051,Phòng Tiêu Chuẩn (Standard Room),1222
27837684,Standard Twin Room,1223
27837684,Phòng Đôi Loại Sang Hướng Biển (Deluxe Double Room with Sea View),1224
41656161,Căn hộ (Apartment),1225
22235366,Phòng Tiêu Chuẩn Giường Lớn (Standard King Room),1226
22235366,Phòng Deluxe hướng biển giường đôi (Deluxe Double Room with Sea View),1227
50957499,Phòng Giường Đôi/2 Giường Đơn (Double or Twin Room),1228
37034350,Superior giường đôi Có ban công (Superior Double Balcony),1229
37034350,Phòng Loại Sang Hướng Thành Phố Có Ban Công Giường Đôi (Deluxe Double City View with Balcony),1230
4934892,Superior 2 giường (Superior Twin),1231
4934892,Superior giường đôi (Superior Double),1232
4934892,Superior 3 người (Superior Triple),1233
80351761,Căn Hộ 1 Phòng Ngủ (Homestay),1234
41592461,Nhà riêng (home),1235
27823082,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1236
32406728,Phòng Có Giường Cỡ King (King Room),1237
32406728,Phòng Hai Giường Đơn (Twin Room),1238
5180707,Phòng Đôi Loại Sang (Deluxe Double Room),1239
5180707,Suite Có Giường Cỡ King (King Suite),1240
70409036,Phòng Đôi (Double Room),1241
70409036,Phòng 4 người (Quadruple Room),1242
64393779,Căn Hộ Nhìn Ra Biển (Apartment with Sea View),1243
45874598,Căn hộ (Apartment),1244
28445756,Phòng Tiêu chuẩn Giường đôi (Standard Room Double),1245
28445756,Phòng Tiêu Chuẩn Hướng Biển Giường Đôi Có Ban Công (Standard Double Sea View Balcony),1246
21904449,Căn hộ Cơ bản (Basic Apartment),1247
72814524,Phòng Có Giường Cỡ Queen (Queen Room),1248
72814524,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),1249
72814524,Phòng Superior giường đôi lớn (Superior Queen Room),1250
24114829,Căn hộ (Apartment),1251
54965633,Phòng Tiêu Chuẩn (Standard),1252
54965633,Phòng Đôi Cao Cấp (Superior Double Room),1253
34414608,Phòng Cao Cấp Cho Hai Người (Superior Double Room),1254
34414608,Phòng Suite giường đôi (Suite Double Room),1255
36926804,Căn hộ (Apartment),1256
32275093,Căn hộ gia đình (Family Apartment),1257
32275093,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1258
49381275,Studio gia đình (Family Studio),1259
49381275,Phòng Deluxe 2 Phòng Ngủ (2 Bedroom Deluxe),1260
59886967,Căn hộ kiểu Studio Nhìn ra Biển (Studio Apartment with Sea View),1261
59886967,Căn hộ kiểu Studio Nhìn ra Biển (Studio Apartment with Sea View),1262
16208917,Phòng Đôi (Double Room),1263
16208917,Phòng Deluxe Có 2 Giường Cỡ Queen (Deluxe Queen Room with Two Queen Beds),1264
16208917,Phòng Superior Gia Đình (Superior Family Room),1265
32213655,Phòng Có Giường Cỡ King (King Room),1266
32213655,Căn Hộ Studio (Studio Apartment),1267
32213655,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1268
5167594,Phòng 2 Giường Đơn Có Cảnh Quan (Twin Room with View),1269
5167594,Phòng Tiêu Chuẩn Giường Lớn (Standard King Room),1270
37212437,Căn Hộ 1 Phòng Ngủ Có Ban Công (One-Bedroom Apartment with Balcony),1271
37014105,Nhà riêng (home),1272
19866378,Nhà riêng (home),1273
36434229,"Panoramic Studio, 2 Queen Beds, Balcony, Sea Facing",1274
31181070,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1275
37845372,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1276
46373098,Phòng Có Giường Cỡ King (King Room),1277
23172207,Căn hộ (Apartment),1278
64197143,Căn hộ Studio (Studio Apartment),1279
64197143,Standard apartment 1 bedroom,1280
24084233,Studio Nhìn Ra Biển (Studio with Sea View),1281
7475500,Phòng Tiêu Chuẩn (Standard),1282
35151542,Phòng Đôi (Double Room),1283
35151542,Phòng Double giường đôi (Double Double Room),1284
71700639,Studio,1285
2259164,Phòng Tiêu Chuẩn (Standard),1286
2259164,Phòng Superior 2 giường đơn (Superior Twin Room),1287
66501175,Căn hộ (Apartment),1288
67471075,Căn hộ Studio có Ban công (Studio Apartment with Balcony),1289
67471075,Căn Hộ Nhìn Ra Biển (Apartment with Sea View),1290
37728691,Nhà riêng (home),1291
79262073,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1292
34426064,Căn hộ (Apartment),1293
34426064,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1294
14627961,Phòng Tiêu Chuẩn Giường Lớn (Standard King Room),1295
14627961,Phòng Hai Giường Đơn (Twin Room),1296
66720806,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1297
39457406,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),1298
38588862,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1299
78326452,"Superior Room, City View (1 Queen Bed)",1300
63423570,Phòng Deluxe hướng biển giường đôi (Deluxe Double Room with Sea View),1301
55942102,Phòng Loại Sang (Deluxe),1302
55942102,Phòng Gia Đình (Family Room),1303
31188036,Phòng Loại Sang (Deluxe Room),1304
31188036,Phòng Gia Đình (Family Room),1305
52248567,Phòng Đôi (Double Room),1306
51655890,Studio,1307
38667013,Căn Hộ Có Ban Công (Apartment with Balcony),1308
36782101,Studio Nhìn Ra Biển (Studio with Sea View),1309
36782101,Căn Hộ Nhìn Ra Biển (Apartment with Sea View),1310
79291811,Phòng Đôi (Double Room),1311
79291811,Phòng Hai Giường Đơn (Twin Room),1312
34404807,Căn hộ (Apartment),1313
548583,Phòng Gia đình 2 giường đôi (Family Double (2 Double Bed)),1314
548583,Phòng Gia đình (3 giường đôi) (Family Room (3 Double Beds)),1315
31607760,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1316
23698993,Room Assigned on Arrival,1317
23698993,Studio hướng biển (Sea View Studio),1318
36826230,Căn hộ (Apartment),1319
37656762,Studio Nhìn Ra Biển (Studio with Sea View),1320
37656762,Studio Nhìn Ra Biển (Studio with Sea View),1321
71447340,Phòng 2 Giường Đơn Hạng Bình Dân (Budget Twin Room),1322
71447340,Phòng Giường Đôi Hạng Bình Dân (Budget Double Room),1323
71447340,Phòng Ngủ Tập Thể 4 Giường Cho Cả Nam Và Nữ (4-Bed Mixed Dormitory Room),1324
50518251,Căn hộ (Apartment),1325
35068468,Căn hộ (Apartment),1326
37197113,Phòng Giường Đôi Có Phòng Tắm Riêng (Double Room with Private Bathroom),1327
37197113,Phòng 4 Người Có Ban Công (Quadruple Room with Balcony),1328
37555079,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1329
65964651,Studio Nhìn Ra Biển (Studio with Sea View),1330
65964651,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1331
37711121,Studio,1332
6518274,Phòng Đôi (Double Room),1333
30996987,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1334
65481921,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1335
66681991,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1336
21826617,Căn Hộ Có Ban Công (Apartment with Balcony),1337
59799226,Căn hộ (Apartment),1338
39604990,Nhà riêng (home),1339
72814204,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1340
33840154,Phòng Đôi Loại Sang (Deluxe Double Room),1341
33840154,Phòng Tiêu Chuẩn Giường Đôi/2 Giường Đơn (Standard Double or Twin Room),1342
33840154,Phòng Deluxe Gia đình (Deluxe Family Room),1343
9362300,Studio Có Sân Hiên (Studio with Terrace),1344
9362300,Nhà trệt (Bungalow),1345
38787520,Phòng 4 Người Nhìn Ra Biển (Quadruple Room with Sea View),1346
38787520,Phòng Gia Đình (Family Room),1347
38787520,Phòng Đôi Loại Sang (Deluxe Double Room),1348
39936245,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1349
32355416,Căn hộ (Apartment),1350
52285632,Studio,1351
23087118,Căn hộ (Apartment),1352
35308672,Studio Nhìn Ra Hồ Bơi (Studio with Pool View),1353
78975271,Studio,1354
78975271,One Bedroom Apartment - 2 Adult with 2 Child,1355
34404067,Căn Hộ 1 Phòng Ngủ (One Bedroom Apartment),1356
70957009,Căn hộ (Apartment),1357
69799137,Nhà riêng (home),1358
78275123,Căn Hộ 1 Phòng Ngủ (Homestay),1359
36924743,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1360
51984745,Phòng Deluxe hướng biển (Deluxe Sea View Room),1361
51984745,Studio Có Giường Cỡ King (King Studio),1362
78342792,Phòng Tiêu Chuẩn (Standard Room),1363
61725966,Phòng Đôi (Double Room),1364
61725966,Phòng 4 người (Quadruple Room),1365
77215749,Phòng Có 2 Giường Cỡ Queen (Queen Room with Two Queen Beds),1366
77215749,Căn Hộ Nhìn Ra Thành Phố (Apartment with City View),1367
33951936,Căn hộ (Apartment),1368
31431505,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1369
67846880,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1370
36928989,Căn hộ (Apartment),1371
25116480,Phòng Được sắp xếp tùy ý khi đến (Room Assigned on Arrival),1372
6873795,Phòng giường đôi (double rooms),1373
68415436,Phòng Đôi (Double Room),1374
68415436,Phòng Có Giường Cỡ Queen Nhìn Ra Biển (Queen Room with Sea View),1375
68415436,Phòng 2 Giường Đôi (Double Room with Two Double Beds),1376
69127458,Phòng Giường đôi Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Double Room (2 Adults + 1 Child)),1377
69127458,Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Biển (Deluxe Double or Twin Room with Sea View),1378
41605947,Phòng Có Giường Cỡ King Nhìn Ra Biển (King Room with Sea View),1379
41605947,Phòng Đôi (Double Room),1380
79081787,Suite Giường Đôi Hướng Thành Phố (Suite Double City View),1381
79081787,Deluxe giường đôi (Deluxe Double),1382
76583795,Nhà riêng (home),1383
33882988,Căn hộ (Apartment),1384
15635334,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),1385
32700892,Căn hộ (Apartment),1386
80606377,Căn hộ (Apartment),1387
80156755,Nhà riêng (home),1388
66720033,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1389
36895103,Phòng Có Giường Cỡ King Nhìn Ra Vườn (King Room with Garden View),1390
36895103,Phòng Superior 3 Người (Superior Triple Room),1391
64279350,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),1392
64279350,Phòng Giường Đôi Nhìn Ra Biển (Double Room with Sea View),1393
64279350,Phòng 3 Người Nhìn Ra Thành Phố (Triple Room with City View),1394
32194319,Căn hộ (Apartment),1395
80165738,Studio Nhìn Ra Biển (Studio with Sea View),1396
80165738,Studio Nhìn Ra Biển (Studio with Sea View),1397
34164635,Căn hộ (Apartment),1398
80156762,Căn hộ (Apartment),1399
52220486,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1400
52220486,Căn hộ (Apartment),1401
23172137,Căn hộ (Apartment),1402
23147309,Căn hộ (Apartment),1403
78928199,Căn Hộ 2 Phòng Ngủ Có Ban Công (Two-Bedroom Apartment with Balcony),1404
32886162,"Family Apartment, 2 Bedrooms (1 Queen Bed, 1 King Bed and 1 Double Sofa Bed)",1405
60012111,Căn hộ (Apartment),1406
39633312,Căn hộ (Apartment),1407
44504126,Căn hộ (Apartment),1408
41438381,Nhà riêng (home),1409
68611267,Nhà 4 Phòng Ngủ (Four-Bedroom House),1410
61013937,Phòng Đôi (Double Room),1411
61013937,Phòng 4 Người (Quadruple Room),1412
61013937,Phòng Đơn (Single Room),1413
46006621,Căn hộ (Apartment),1414
31473405,Căn hộ (Apartment),1415
80156754,Nhà riêng (home),1416
43194564,Căn hộ (Apartment),1417
31192454,Căn hộ (Apartment),1418
32863397,Căn hộ (Apartment),1419
31234121,Căn hộ (Apartment),1420
50004282,Căn hộ (Apartment),1421
30978571,Căn Hộ Hướng Biển 1 Phòng Ngủ (One-Bedroom Ocean View Apartment),1422
30978571,Căn Hộ 2 Phòng Ngủ Hướng Biển (Two-Bedroom Ocean View Apartment),1423
45586129,Căn hộ (Apartment),1424
38589079,Studio Nhìn Ra Biển (Studio with Sea View),1425
38589079,Căn hộ Tiêu chuẩn (Standard Apartment),1426
32831311,Căn hộ (Apartment),1427
21873230,Căn hộ (Apartment),1428
50142265,Căn hộ (Apartment),1429
36159944,Căn Hộ 1 Phòng Ngủ (One Bedroom Apartment),1430
55133009,Nhà 1 Phòng Ngủ (One-Bedroom House),1431
51131340,Villa riêng (Private Villa),1432
70213556,Phòng 4 Người (Quadruple Room),1433
78342145,Phòng Tiêu Chuẩn (Standard Room),1434
78342145,Phòng Tiêu Chuẩn 2 Giường Đơn (Standard Twin Room),1435
78342145,Phòng Superior (Superior Room),1436
34014948,Căn hộ (Apartment),1437
31072664,Căn hộ (Apartment),1438
62141028,Studio 2 Giường đơn Nhìn ra Bãi biển (Studio Ocean View Twin),1439
62141028,Phòng Deluxe 2 Phòng Ngủ (2 Bedroom Deluxe),1440
33382554,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1441
42303337,Phòng Đôi (Double Room),1442
42303337,Phòng 4 Người (Quadruple Room),1443
33956176,Căn hộ (Apartment),1444
22985737,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),1445
22985737,Phòng Đôi Cao Cấp (Superior Double Room),1446
76855459,Nhà riêng (home),1447
55140444,Căn hộ (Apartment),1448
38647576,Căn hộ (Apartment),1449
25016064,Căn hộ (Apartment),1450
39068159,Căn hộ (Apartment),1451
51985843,Căn hộ (Apartment),1452
80156756,Căn hộ (Apartment),1453
78308336,Studio Nhìn Ra Biển (Studio with Sea View),1454
78308336,Studio,1455
38754526,Căn hộ (Apartment),1456
78341369,"Double Room, Garden View (1 king bed)",1457
78341369,"Twin Room, Garden View (2 twin beds)",1458
78345487,Studio Deluxe (Deluxe Studio),1459
78345487,"Deluxe Apartment, 2 Bedrooms, Non Smoking, Sea View",1460
78345487,Căn hộ Gia đình (Family Apartment),1461
38580621,Căn hộ (Apartment),1462
38635888,Căn hộ (Apartment),1463
34144475,Căn hộ (Apartment),1464
31040306,Căn hộ (Apartment),1465
32321094,Nhà riêng (home),1466
7406850,Phòng Đôi (Double Room),1467
7406850,Tiêu chuẩn 4 người (Standard Quadruple),1468
7406850,Phòng Gia Đình (Family Room),1469
48543527,Phòng Gia Đình (Family Room),1470
30920987,Căn hộ (Apartment),1471
34259056,Căn hộ (Apartment),1472
52668241,Căn hộ (Apartment),1473
21994531,Căn Hộ Studio (Studio Apartment),1474
21994531,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1475
30794718,Căn hộ (Apartment),1476
36998997,Căn hộ (Apartment),1477
34465401,Căn hộ (Apartment),1478
37371200,Căn hộ (Apartment),1479
34145072,Căn hộ (Apartment),1480
31496393,Căn hộ (Apartment),1481
31473368,Lavie2,1482
31473368,Lavie,1483
36922615,Căn hộ (Apartment),1484
52053427,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1485
35750938,Căn hộ (Apartment),1486
34653352,Studio Nhìn Ra Biển (Studio with Sea View),1487
72816450,Studio,1488
72816450,Studio Deluxe (Deluxe Studio),1489
33499136,Căn hộ (Apartment),1490
32843050,Căn hộ (Apartment),1491
64276373,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1492
32515722,Căn hộ kiểu Studio Nhìn ra Biển (Studio Apartment with Sea View),1493
37427937,Căn hộ (Apartment),1494
33159519,Căn hộ (Apartment),1495
64665774,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),1496
31211826,Căn hộ (Apartment),1497
32348710,Căn hộ (Apartment),1498
35541229,Căn hộ (Apartment),1499
37796754,Căn hộ (Apartment),1500
38589024,Nhà riêng (home),1501
38746690,Căn hộ (Apartment),1502
32784739,Căn hộ (Apartment),1503
80156759,Nhà riêng (home),1504
34486175,Three Bedroom - Apartment,1505
72814238,Căn Hộ 2 Phòng Ngủ Nhìn Ra Biển (Two-Bedroom Apartment with Sea View),1506
39892686,Căn hộ (Apartment),1507
37014340,Nhà riêng (home),1508
24179314,Căn hộ (Apartment),1509
31638400,Căn hộ (Apartment),1510
32355086,Căn hộ (Apartment),1511
31494498,Nhà riêng (home),1512
47771797,Căn hộ (Apartment),1513
62895944,Phòng Đôi Tiêu chuẩn (Standard Double),1514
23070632,Căn hộ (Apartment),1515
23070632,Căn hộ 2 phòng ngủ (2-Bedroom Apartment),1516
51651054,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),1517
51909015,Căn hộ (Apartment),1518
65867796,Superior 2 giường (Superior Twin),1519
65867796,Superior - 1 Giường King (Superior - 1 King Bed),1520
65867796,Phòng Deluxe 2 Giường đơn (Deluxe Twin),1521
65867796,Loại Sang - 1 Giường Lớn (Deluxe - 1 King Bed),1522
65867796,Suite,1523
64608699,Superior 2 giường (Superior Twin),1524
64608699,Superior giường đôi (Superior Double),1525
64608699,Deluxe giường đôi (Deluxe Double),1526
64608699,Junior Suite,1527
64608699,Junior Suite,1528
64608699,Junior Suite,1529
67598114,Superior Room,1530
67598114,Phòng Đôi Cao Cấp (Superior Double Room),1531
67598114,Phòng Đôi Loại Sang (Deluxe Double Room),1532
67598114,Phòng Đôi Loại Sang (Deluxe Double Room),1533
67598114,Phòng Đôi Loại Sang (Deluxe Double Room),1534
67598114,Phòng Đôi Loại Sang (Deluxe Double Room),1535
67598114,Phòng Đôi Loại Sang (Deluxe Double Room),1536
68145704,Phòng Tiêu Chuẩn (Standard),1537
68145704,Phòng Loại Sang – 1 Giường (Deluxe Room - 1 Bed),1538
68145704,Phòng Hai Giường Đơn (Twin Room),1539
68145704,Phòng 4 Người Tiện nghi (Comfort Quadruple Room),1540
68145704,Phòng Gia Đình (Family Room),1541
18764064,Phòng Tiêu Chuẩn Giường Lớn (Standard King Room),1542
18764064,Phòng Deluxe Giường Đôi/2 Giường Đơn Có Ban Công (Deluxe Double or Twin Room with Balcony),1543
18764064,Phòng Deluxe 3 người (Deluxe Triple Room),1544
18764064,Phòng Deluxe Có 2 Giường Cỡ Queen (Deluxe Queen Room with Two Queen Beds),1545
64005153,Phòng Tiêu Chuẩn (Standard Room),1546
64005153,Phòng Đơn Luxury - Hút thuốc (Luxury Single Room - Smoking),1547
64005153,Phòng Đôi (Double),1548
64005153,Phòng Đơn (Single Room),1549
50110519,Phòng Tiêu Chuẩn (Standard Room),1550
50110519,Superior hướng thành phố (Superior City View),1551
50110519,Deluxe 2 giường Có ban công (Deluxe Twin Balcony),1552
50110519,Deluxe có ban công (Deluxe Balcony),1553
50110519,Phòng Suite Có Ban Công (Suite Balcony),1554
50110519,Phòng Executive Suite Hướng phố (Executive Suite City View),1555
35052598,Phòng Đơn Lớn (Large Single Room),1556
35052598,Phòng cơ bản 3 người (Basic Triple),1557
35052598,Phòng Đôi (Double Room),1558
35052598,Phòng Đôi (Double Room),1559
1809347,Deluxe Room - No View,1560
1809347,Phòng Loại Sang (Deluxe),1561
1809347,Phòng Tiêu Chuẩn (Standard),1562
1809347,Phòng Executive (Executive),1563
1809347,VIP,1564
1809347,Phòng Gia Đình – 2 Giường Đôi (Family - Double and Double),1565
1809347,Phòng Gia Đình – 2 Giường Đôi (Family - Double and Double),1566
10729253,Phòng Đôi (Double Room),1567
10729253,Phòng Superior 4 Người (Superior Quadruple Room),1568
10729253,Phòng Có 2 Giường Cỡ King (King Room with Two King Beds),1569
10729253,Phòng Gia Đình (Family Room),1570
517296,Phòng Loại Sang (Deluxe Room),1571
517296,Phòng Deluxe 2 giường (Twin Deluxe),1572
517296,Phòng Superior (Superior Room),1573
517296,Phòng Deluxe 3 người (Deluxe Triple Room),1574
517296,Suite,1575
517296,Phòng Tiêu Chuẩn (Standard Room),1576
517296,Phòng Tiêu Chuẩn (Standard Room),1577
517296,Phòng Tiêu Chuẩn (Standard Room),1578
63810199,khách sạn (Hotel),1579
63810199,Phòng Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Room (2 Adults + 1 Child)),1580
63810199,Phòng Đôi (Double Room),1581
63810199,Phòng Gia Đình (Family Room),1582
924063,Phòng Đôi Tiêu Chuẩn (Standard Double Room),1583
924063,Superior 2 giường (Superior Twin),1584
924063,Junior gia đình (Junior Family),1585
924063,Phòng Gia Đình Loại Sang (Deluxe Family),1586
924063,Phòng Gia Đình Loại Sang (Deluxe Family),1587
17556303,Phòng 4 giường đơn (2 Twin Bed Room),1588
17556303,Phòng 1 Giường Lớn (1 King Bed Room),1589
17556303,1 KING ACCESSIBLE ROOM (1 King Accessible Room),1590
17556303,1 King Guest room with Sofa bed,1591
48023085,Suite,1592
48023085,Suite Deluxe (Deluxe Suite),1593
48023085,Suite cao cấp (Premium Suite),1594
4124059,Phòng Superior (Superior Room),1595
4124059,Superior giường đôi Hướng phố (Superior Double City View),1596
4124059,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),1597
4124059,Phòng Deluxe giường đôi - Ưu đãi đặc biệt (Deluxe Double Room - Special Offer),1598
4124059,Phòng Suite giường đôi (Suite Double Room),1599
4124059,Phòng Suite giường đôi (Suite Double Room),1600
61642718,2 Giường Đơn Tiêu Chuẩn (2 Single Beds Standard),1601
61642718,Phòng Cao Cấp Giường Đôi - Không Có Cảnh (Superior Double - No View),1602
61642718,"2 Giường Đơn, Hướng Thành Phố (2 Twin, City View)",1603
61642718,Deluxe Double - city view (Deluxe Double - City View),1604
61642718,Phòng Tiêu Chuẩn 2 Giường Đơn (Standard Twin Room),1605
61642718,Tiêu chuẩn - 1 giường đôi (Standard - 1 Double Bed),1606
61642718,Phòng 2 giường đơn có ban công (Twin Room with Balcony),1607
61642718,Phòng Tiêu Chuẩn (Standard),1608
61642718,Suite Double Bed,1609
61642718,Family Deluxe with Balcony,1610
61642718,Suite Gia Đình Có Ban Công (Family Suite with Balcony),1611
61642718,Phòng Deluxe Giường Đôi Có Bồn Tắm (Deluxe Double Room with Bath),1612
61642718,Phòng Deluxe Giường Đôi Có Bồn Tắm (Deluxe Double Room with Bath),1613
734886,Phòng Deluxe 2 Giường đơn (Deluxe Twin),1614
734886,Deluxe giường đôi (Deluxe Double),1615
734886,Executive Suite,1616
3001017,Superior hướng thành phố (Superior City View),1617
3001017,Deluxe 2 giường Hướng phố (Deluxe Twin City View),1618
3001017,Phòng Deluxe giường đôi - Ưu đãi đặc biệt (Deluxe Double Room - Special Offer),1619
3001017,Phòng Premier Deluxe (Premier Deluxe Room),1620
3001017,Phòng Premier Deluxe (Premier Deluxe Room),1621
3001017,Phòng Premier Deluxe (Premier Deluxe Room),1622
68696969,Căn hộ Studio (Studio Apartment),1623
68696969,Phòng Deluxe có 1 Phòng ngủ (1 Bedroom Deluxe),1624
22039369,Superior giường đôi hoặc 2 giường (Superior Double or Twin),1625
22039369,Phòng Đôi hoặc Hai Giường Đơn Loại Sang (Deluxe Double or Twin Room),1626
22039369,Phòng Đôi hoặc Hai Giường Đơn Loại Sang (Deluxe Double or Twin Room),1627
28196964,Phòng Loại Sang (Deluxe Room),1628
28196964,Phòng Executive (Executive Room),1629
28196964,Suite Executive (Executive Suite),1630
28196964,Suite Suite Double Room,1631
28196964,Phòng Đôi hoặc 2 giường đơn Lớn (Large Double or Twin Room),1632
28196964,Phòng Đôi hoặc 2 giường đơn Lớn (Large Double or Twin Room),1633
28196964,Phòng Đôi hoặc 2 giường đơn Lớn (Large Double or Twin Room),1634
49381642,Phòng Đôi (Double Room),1635
49381642,Phòng Standard giường đôi (Standard Double Room),1636
49381642,Phòng Cao Cấp Cho Hai Người (Superior Double Room),1637
49381642,Phòng Loại Sang Giường Đôi (Deluxe Double Room),1638
56208600,Phòng Đôi (Double Room),1639
56208600,Phòng 2 Giường Đôi (Double Room with Two Double Beds),1640
66760264,Nhà riêng (home),1641
52338669,Căn hộ (Apartment),1642
76969955,Phòng Đôi (Double Room),1643
76969955,Phòng Đơn (Single Room),1644
62265740,Căn hộ (Apartment),1645
59602456,Phòng Hai Giường Đơn (Twin Room),1646
59602456,Phòng Đôi (Double Room),1647
59602456,Phòng Loại Sang Giường Đôi (Deluxe Double Room),1648
59602456,Phòng Hai Giường Đơn (Twin Room),1649
55641220,Superior 3 người (Superior Triple),1650
55641220,Phòng Superior (Superior),1651
55641220,Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin),1652
55641220,Phòng 2 Giường Đơn Có Bồn Tắm (Twin Room with Bath),1653
55641220,Phòng Bốn Người Có Phòng Tắm Riêng (Quadruple Room with Private Bathroom),1654
55641220,Phòng Superior Gia Đình (Superior Family Room),1655
55641220,Suite Gia Đình Deluxe (Deluxe Family Suite),1656
18089960,Phòng Tiêu Chuẩn Giường Lớn (Standard King Room),1657
18089960,Phòng Có 2 Giường Cỡ King (King Room with Two King Beds),1658
18089960,Phòng 4 người Nhìn ra cảnh Núi non (Quadruple Room with Mountain View),1659
50214818,Phòng Đôi (Double Room),1660
50214818,Phòng Giường Đôi Lớn (Large Double Room),1661
50214818,Phòng 3 Người Có Phòng Tắm Riêng (Triple Room with Private Bathroom),1662
75483969,Phòng Giường Đôi Có Phòng Tắm Riêng (Double Room with Private Bathroom),1663
75483969,Phòng Ba Người Tiêu Chuẩn (Standard Triple Room),1664
