"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn / 1 giường sofa";"1 giường lớn và 1 giường sofa";"1 giường sofa / 1 giường đôi";"1 giường đôi";"1 giường đôi / 1 giường đơn";"1 giường đôi lớn";"1 giường đôi lớn / 1 giường sofa";"1 giường đôi lớn / 1 giường đôi lớn";"1 giường đôi lớn và 1 giường đơn hoặc 3 giường đơn";"1 giường đôi nhỏ / 1 giường sofa";"1 giường đơn";"1 phòng tắm";"17 m²";"2 giường đôi";"2 giường đôi lớn / 1 giường đơn";"2 giường đơn";"2 giường đơn hoặc 1 giường đôi";"2 phòng ngủ";"2 phòng tắm";"20 m²";"22 m²";"23 m²";"25 m²";"26 m²";"3 giường đơn";"30 m²";"32 m²";"33 m²";"34 m²";"35 m²";"37 m²";"38 m²";"45 m²";"52 m²";"55 m²";"70 m²";"93 m²";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ mở";"Giường cực dài";"Hành lang ngoài";"Hướng Công viên";"Hướng Hồ";"Hướng Ngoài trời";"Hướng Sông";"Hướng Thiên nhiên";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tối đa 1 người lớn";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 2 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 3 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn, 3 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"Điều hòa";"Điều hòa cá nhân";"Đồ dùng cho giấc ngủ thoải mái";"Ấm nước";"Ấm nước điện"
"186731";"Nam Cuong Hai Duong Hotel";"Số 1 Đại Lộ Võ Nguyên Giáp, Phường Tứ Minh, Thành Phố Hải Dương, Hải Dương, Hải Dương, Việt Nam, 0220";"Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin)";"2 người lớn";"1.523.029";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1"
"186731";"Nam Cuong Hai Duong Hotel";"Số 1 Đại Lộ Võ Nguyên Giáp, Phường Tứ Minh, Thành Phố Hải Dương, Hải Dương, Hải Dương, Việt Nam, 0220";"Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin)";"2 người lớn";"1.532.691";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1"
"186731";"Nam Cuong Hai Duong Hotel";"Số 1 Đại Lộ Võ Nguyên Giáp, Phường Tứ Minh, Thành Phố Hải Dương, Hải Dương, Hải Dương, Việt Nam, 0220";"Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin)";"2 người lớn & 1 trẻ em (0-11 tuổi)";"1.855.035";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1"
"186731";"Nam Cuong Hai Duong Hotel";"Số 1 Đại Lộ Võ Nguyên Giáp, Phường Tứ Minh, Thành Phố Hải Dương, Hải Dương, Hải Dương, Việt Nam, 0220";"Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin)";"2 người lớn & 1 trẻ em (0-11 tuổi)";"1.884.700";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1"
"186731";"Nam Cuong Hai Duong Hotel";"Số 1 Đại Lộ Võ Nguyên Giáp, Phường Tứ Minh, Thành Phố Hải Dương, Hải Dương, Hải Dương, Việt Nam, 0220";"Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin)";"2 người lớn & 1 trẻ em (0-11 tuổi)";"2.009.136";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1"
"9967054";"Khách Sạn Sen Tím (Purple Lotus Hotel)";"Số 232 Đường Trường Chinh, Phường Tân Bình, Thành Phố Hải Dương, Tỉnh Hải Dương, Việt Nam, Hải Dương, Hải Dương, Việt Nam, 03000";"Phòng Superior có giường cỡ queen - Không được hút thuốc (Superior Queen Room - Non-Smoking)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"959.933";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1"
"9967054";"Khách Sạn Sen Tím (Purple Lotus Hotel)";"Số 232 Đường Trường Chinh, Phường Tân Bình, Thành Phố Hải Dương, Tỉnh Hải Dương, Việt Nam, Hải Dương, Hải Dương, Việt Nam, 03000";"Phòng Superior có giường cỡ queen - Không được hút thuốc (Superior Queen Room - Non-Smoking)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"1.125.000";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1"
"9967054";"Khách Sạn Sen Tím (Purple Lotus Hotel)";"Số 232 Đường Trường Chinh, Phường Tân Bình, Thành Phố Hải Dương, Tỉnh Hải Dương, Việt Nam, Hải Dương, Hải Dương, Việt Nam, 03000";"Căn hộ Deluxe (Deluxe Apartment)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"1.250.000";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1"
"9967054";"Khách Sạn Sen Tím (Purple Lotus Hotel)";"Số 232 Đường Trường Chinh, Phường Tân Bình, Thành Phố Hải Dương, Tỉnh Hải Dương, Việt Nam, Hải Dương, Hải Dương, Việt Nam, 03000";"Căn hộ Deluxe (Deluxe Apartment)";"2 người lớn";"1.386.512";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1"
"9967054";"Khách Sạn Sen Tím (Purple Lotus Hotel)";"Số 232 Đường Trường Chinh, Phường Tân Bình, Thành Phố Hải Dương, Tỉnh Hải Dương, Việt Nam, Hải Dương, Hải Dương, Việt Nam, 03000";"Căn hộ Deluxe (Deluxe Apartment)";"2 người lớn";"1.388.435";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1"
"34125588";"Nhà khách Công đoàn Hải Dương (Guest House of Hai Duong Trade Union)";"106 Phố Chi Lăng, Hải Dương, Hải Dương, Việt Nam";"Superior 2 giường đơn (Superior Twins)";"2 người lớn & 2 trẻ em (0-2 tuổi)";"221.967";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0"
"34125588";"Nhà khách Công đoàn Hải Dương (Guest House of Hai Duong Trade Union)";"106 Phố Chi Lăng, Hải Dương, Hải Dương, Việt Nam";"Phòng Superior 3 người (Superior Triple Room)";"3 người lớn & 3 trẻ em (0-2 tuổi)";"250.197";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"67847945";"Homestay Apec Mandala Hotel & Suites Hai Duong";"Hải Dương, Hải Dương, Việt Nam";"Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment)";"3 người lớn";"601.852";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"1"
"78051547";"Apec Mandala Hotel & Suites Condotel Hải Dương (Apec Mandala Hotel & Suites Condotel Hai Duong)";"Highlands Coffee Apec Mandala Hải Dương, Hải Dương, Hải Dương, Việt Nam, 03000";"Căn Hộ (Apartment)";"2 người lớn";"659.722";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"1"
"38991643";"Khách sạn Asean (Asean Hotel)";"168 Trần Hưng Đạo, 8, Hải Dương, Hải Dương, Việt Nam, 170000";"Phòng Tiêu Chuẩn (Standard)";"2 người lớn";"516.296";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1"
"38991643";"Khách sạn Asean (Asean Hotel)";"168 Trần Hưng Đạo, 8, Hải Dương, Hải Dương, Việt Nam, 170000";"Phòng Tiêu Chuẩn (Standard)";"2 người lớn";"567.926";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1"
"38991643";"Khách sạn Asean (Asean Hotel)";"168 Trần Hưng Đạo, 8, Hải Dương, Hải Dương, Việt Nam, 170000";"Phòng Tiêu Chuẩn (Standard)";"1 người lớn Vượt quá sức chứa phòng";"511.133";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1"
"38991643";"Khách sạn Asean (Asean Hotel)";"168 Trần Hưng Đạo, 8, Hải Dương, Hải Dương, Việt Nam, 170000";"Phòng Tiêu Chuẩn (Standard)";"1 người lớn Vượt quá sức chứa phòng";"562.246";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1"
"38991643";"Khách sạn Asean (Asean Hotel)";"168 Trần Hưng Đạo, 8, Hải Dương, Hải Dương, Việt Nam, 170000";"Standard Twin Room";"2 người lớn & 1 trẻ em (0-6 tuổi)";"516.296";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"1"
"38991643";"Khách sạn Asean (Asean Hotel)";"168 Trần Hưng Đạo, 8, Hải Dương, Hải Dương, Việt Nam, 170000";"Standard Twin Room";"2 người lớn & 1 trẻ em (0-6 tuổi)";"567.926";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"1"
"38991643";"Khách sạn Asean (Asean Hotel)";"168 Trần Hưng Đạo, 8, Hải Dương, Hải Dương, Việt Nam, 170000";"Phòng Tiêu chuẩn 3 người (Standard Triple Room)";"3 người lớn & 1 trẻ em (0-6 tuổi)";"642.222";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1"
"38991643";"Khách sạn Asean (Asean Hotel)";"168 Trần Hưng Đạo, 8, Hải Dương, Hải Dương, Việt Nam, 170000";"Phòng Tiêu chuẩn 3 người (Standard Triple Room)";"3 người lớn & 1 trẻ em (0-6 tuổi)";"706.444";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1"
"80605546";"APEC MANDALA & SUITE Hải Dương (APEC MANDALA & SUITE HẢI DƯƠNG)";"ĐL Lê Thanh Nghị, Yết Kiêu, Mandala Hotel & Suites Hải Dương, Hải Dương, Hải Dương, Việt Nam, 170000";"Suite";"2 người lớn";"727.364";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"80605546";"APEC MANDALA & SUITE Hải Dương (APEC MANDALA & SUITE HẢI DƯƠNG)";"ĐL Lê Thanh Nghị, Yết Kiêu, Mandala Hotel & Suites Hải Dương, Hải Dương, Hải Dương, Việt Nam, 170000";"Suite";"1 người lớn Vượt quá sức chứa phòng";"624.064";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"61542799";"Căn hộ 38 m² 1 phòng ngủ, 1 phòng tắm riêng ở Hải Dương (Apec Mandala Wyndham)";"Hải Dương, Hải Dương, Việt Nam";"Căn hộ (Apartment)";"2 người lớn & 1 trẻ em (0-7 tuổi)";"611.111";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"9062618";"Khách Sạn Kim Bảo (Kim Bao Hotel)";"16 Vuong Chieu,Phuong.Binh Han, Hải Dương, Hải Dương, Việt Nam, ​03000";"Phòng giường Queen (Queen Room)";"2 người lớn";"891.835";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1"
"9062618";"Khách Sạn Kim Bảo (Kim Bao Hotel)";"16 Vuong Chieu,Phuong.Binh Han, Hải Dương, Hải Dương, Việt Nam, ​03000";"Phòng giường Queen (Queen Room)";"2 người lớn";"1.091.437";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1"
"9062618";"Khách Sạn Kim Bảo (Kim Bao Hotel)";"16 Vuong Chieu,Phuong.Binh Han, Hải Dương, Hải Dương, Việt Nam, ​03000";"Phòng giường Queen (Queen Room)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"1.337.627";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1"
"9062618";"Khách Sạn Kim Bảo (Kim Bao Hotel)";"16 Vuong Chieu,Phuong.Binh Han, Hải Dương, Hải Dương, Việt Nam, ​03000";"Phòng giường Queen (Queen Room)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"1.358.025";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1"
"9062618";"Khách Sạn Kim Bảo (Kim Bao Hotel)";"16 Vuong Chieu,Phuong.Binh Han, Hải Dương, Hải Dương, Việt Nam, ​03000";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn";"991.993";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0"
