"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường đôi";"1 giường đôi / 1 giường sofa";"1 giường đôi lớn";"1 giường đôi lớn hoặc 2 giường đơn";"1 giường đơn";"1 giường đơn / 1 giường đơn";"12 m²";"14 m²";"15 m²";"16 m²";"18 m²";"2 giường lớn";"2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 giường đơn hoặc 1 giường đôi";"2 phòng ngủ";"2 phòng tắm";"20 m²";"21 m²";"22 m²";"24 m²";"25 m²";"26 m²";"28 m²";"29 m²";"30 m²";"31 m²";"32 m²";"33 m²";"35 m²";"38 m²";"4 m²";"4 phòng tắm";"65 m²";"70 m²";"75 m²";"Ban công/sân hiên";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Giường cực dài";"Hành lang ngoài";"Hướng Biển";"Hướng Bãi biển";"Hướng Bể bơi";"Hướng Công viên";"Hướng Không có cửa sổ";"Hướng Ngoài trời";"Hướng Núi";"Hướng Sông";"Hướng Thiên nhiên";"Hướng Thành phố";"Hướng Vườn";"Hướng biển (hướng một phần)";"Hướng Đường phố";"Hướng Đại dương";"Không hút thuốc";"Máy pha trà/cà phê";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Rượu";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trái cây/đồ ăn vặt";"Tối đa 1 người lớn, 1 bé (0-9 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-3 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-7 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-9 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn, 3 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn";"Tối đa 4 người lớn, 1 bé (0-7 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn, 1 bé (0-9 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn, 2 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn, 2 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn, 2 bé (0-7 tuổi) ở MIỄN PHÍ!";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"tầng thấp";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Đồ uống mời khách miễn phí";"Ấm nước";"Ấm nước điện"
"926818";"Sai Gon Rach Gia Hotel";"844 Nguyễn Trung Trực, Phường An H a, Tp, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Phòng Loại Sang (Deluxe)";"2 người lớn";"1.349.206";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"926818";"Sai Gon Rach Gia Hotel";"844 Nguyễn Trung Trực, Phường An H a, Tp, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Phòng S Deluxe (S Deluxe Room)";"2 người lớn & 1 trẻ em (0-3 tuổi)";"1.125.610";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"926818";"Sai Gon Rach Gia Hotel";"844 Nguyễn Trung Trực, Phường An H a, Tp, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Phòng S Deluxe (S Deluxe Room)";"2 người lớn";"1.190.476";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"926818";"Sai Gon Rach Gia Hotel";"844 Nguyễn Trung Trực, Phường An H a, Tp, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Phòng S Deluxe (S Deluxe Room)";"2 người lớn & 1 trẻ em (0-3 tuổi)";"1.199.295";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"77233250";"Homestay Là Nhà (Homestay La Nha)";"Lô A8 Căn 20 - 21, Đường Số 5, Khu đô thị Tây Bắc , Phường Rạch Gía , Tỉnh An Giang, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 0297";"Phòng Giường Đôi Có Ban Công (Double Room with Balcony)";"2 người lớn";"252.252";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"77233250";"Homestay Là Nhà (Homestay La Nha)";"Lô A8 Căn 20 - 21, Đường Số 5, Khu đô thị Tây Bắc , Phường Rạch Gía , Tỉnh An Giang, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 0297";"Phòng Gia Đình (Family Room)";"4 người lớn";"432.432";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"74643948";"Hotel AN KHƯƠNG (Hotel AN KHUONG)";"A7_02, Đường Số 27 A7_02, Đường số 27, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room)";"2 người lớn";"268.519";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1"
"74643948";"Hotel AN KHƯƠNG (Hotel AN KHUONG)";"A7_02, Đường Số 27 A7_02, Đường số 27, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Phòng Giường Đôi Lớn (Large Double Room)";"2 người lớn";"333.333";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1"
"74643948";"Hotel AN KHƯƠNG (Hotel AN KHUONG)";"A7_02, Đường Số 27 A7_02, Đường số 27, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Phòng Giường Đôi/2 Giường Đơn (Double or Twin Room)";"4 người lớn";"370.370";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1"
"344975";"Hòa Bình Rạch Giá Resort (Hoa Binh - Rach Gia Resort)";"Số 62-64-66 đường C Bắc, khu phố 1, Phường Vĩnh Bảo, Th nh phố Rạch Gi , Tỉnh Ki n Giang, Việt Nam, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Phòng Superior 2 giường đơn Hướng vườn (Superior Twin Garden View)";"2 người lớn";"1.048.563";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"344975";"Hòa Bình Rạch Giá Resort (Hoa Binh - Rach Gia Resort)";"Số 62-64-66 đường C Bắc, khu phố 1, Phường Vĩnh Bảo, Th nh phố Rạch Gi , Tỉnh Ki n Giang, Việt Nam, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Phòng Deluxe hướng hồ bơi 2 giường (Deluxe Pool View Twin room)";"2 người lớn";"1.192.494";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"34742947";"Khách sạn Cốc Cốc (Khach San Coc Coc)";"Room A2-41-42, Street 11, Tay Bac Urban Area, Vinh Thanh Ward, Rach Gia City, Kien Giang Province, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"Phòng King (King Room)";"2 người lớn";"273.148";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"34742947";"Khách sạn Cốc Cốc (Khach San Coc Coc)";"Room A2-41-42, Street 11, Tay Bac Urban Area, Vinh Thanh Ward, Rach Gia City, Kien Giang Province, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"Phòng King (King Room)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"292.916";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"34742947";"Khách sạn Cốc Cốc (Khach San Coc Coc)";"Room A2-41-42, Street 11, Tay Bac Urban Area, Vinh Thanh Ward, Rach Gia City, Kien Giang Province, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"Phòng King (King Room)";"1 người lớn & 1 trẻ em (0-12 tuổi) Vượt quá sức chứa phòng";"245.833";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"34742947";"Khách sạn Cốc Cốc (Khach San Coc Coc)";"Room A2-41-42, Street 11, Tay Bac Urban Area, Vinh Thanh Ward, Rach Gia City, Kien Giang Province, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"Phòng King (King Room)";"1 người lớn & 1 trẻ em (0-12 tuổi) Vượt quá sức chứa phòng";"270.417";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"34742947";"Khách sạn Cốc Cốc (Khach San Coc Coc)";"Room A2-41-42, Street 11, Tay Bac Urban Area, Vinh Thanh Ward, Rach Gia City, Kien Giang Province, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"Phòng King có ban công (King Room with Balcony)";"2 người lớn";"277.778";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"34742947";"Khách sạn Cốc Cốc (Khach San Coc Coc)";"Room A2-41-42, Street 11, Tay Bac Urban Area, Vinh Thanh Ward, Rach Gia City, Kien Giang Province, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"Phòng King có ban công (King Room with Balcony)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"329.530";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"80811256";"Khách sạn King Sea (KING SEA HOTEL)";"D3 căn 5 đường Số 5, khu đo thị Tay Bắc, phường Rạch Gia , tỉnh An Giang , Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 91100";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn & 1 trẻ em (0-1 tuổi)";"346.032";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0"
"80811256";"Khách sạn King Sea (KING SEA HOTEL)";"D3 căn 5 đường Số 5, khu đo thị Tay Bắc, phường Rạch Gia , tỉnh An Giang , Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 91100";"Phòng Tiêu Chuẩn Lớn (Standard Large Room)";"2 người lớn & 1 trẻ em (0-1 tuổi)";"485.798";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"80621572";"Khách sạn Thiên Trang 2 - gần bến tàu Rạch Giá (Thien Trang 2 Hotel - gan ben tau Rach Gia)";"Lý Thường Kiệt, Rạch Giá, Thiên Trang 2 Hotel - Khách sạn gần bến tàu Rạch Giá, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 95100";"Phòng Deluxe Giường Đôi (Deluxe Boutique Double)";"2 người lớn";"396.204";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0"
"80621572";"Khách sạn Thiên Trang 2 - gần bến tàu Rạch Giá (Thien Trang 2 Hotel - gan ben tau Rach Gia)";"Lý Thường Kiệt, Rạch Giá, Thiên Trang 2 Hotel - Khách sạn gần bến tàu Rạch Giá, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 95100";"Phòng Gia Đình Nhìn Ra Biển (Family Room with Sea View)";"4 người lớn";"566.111";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0"
"80621572";"Khách sạn Thiên Trang 2 - gần bến tàu Rạch Giá (Thien Trang 2 Hotel - gan ben tau Rach Gia)";"Lý Thường Kiệt, Rạch Giá, Thiên Trang 2 Hotel - Khách sạn gần bến tàu Rạch Giá, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 95100";"Phòng Gia Đình Nhìn Ra Biển (Family Room with Sea View)";"2 người lớn";"785.488";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0"
"80621572";"Khách sạn Thiên Trang 2 - gần bến tàu Rạch Giá (Thien Trang 2 Hotel - gan ben tau Rach Gia)";"Lý Thường Kiệt, Rạch Giá, Thiên Trang 2 Hotel - Khách sạn gần bến tàu Rạch Giá, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 95100";"Phòng Gia Đình Nhìn Ra Biển (Family Room with Sea View)";"3 người lớn";"802.381";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0"
"64513522";"Căn hộ m² 1 phòng ngủ, 2 phòng tắm riêng ở [location not yet specified] (TiuHouse Aparment Rạch Giá, Kiên Giang)";"Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"Căn hộ (Apartment)";"4 người lớn & 1 trẻ em (0-7 tuổi)";"1.049.802";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"64513519";"TiuHouse Aparment Rạch Giá, Kiên Giang";"Đ. Phan Thị Ràng, P. An Hoà, Trung tâm thương mại chung cư Sophia Center, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"Tíu House Apartment Rạch Giá, Kiên Giang";"2 người lớn & 1 trẻ em (0-7 tuổi)";"980.635";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
