"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường siêu lớn";"1 giường đôi";"1 giường đôi lớn";"1 giường đôi lớn và 1 giường đơn";"1 giường đôi nhỏ";"1 giường đôi và 2 giường đơn";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi lớn";"1 giường đơn và 1 giường đôi nhỏ";"10 m²";"12 m²";"15 m²";"16 m²";"2 giường siêu lớn";"2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 giường đơn hoặc 1 giường đôi";"2 phòng tắm";"20 m²";"21 m²";"25 m²";"26 m²";"27 m²";"28 m²";"29 m²";"3 giường đôi lớn";"30 m²";"32 m²";"34 m²";"35 m²";"36 m²";"38 m²";"4 giường đôi lớn";"40 m²";"45 m²";"47 m²";"48 m²";"50 m²";"54 m²";"56 m²";"63 m²";"89 m²";"95 m²";"Ban công/sân hiên";"Bồn tắm";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Giường cực dài";"Hành lang ngoài";"Hướng Công viên";"Hướng Hồ";"Hướng Hồ (một phần)";"Hướng Không có cửa sổ";"Hướng Ngoài trời";"Hướng Sông";"Hướng Thành phố";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Trà miễn phí";"Tối đa 1 người lớn";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 2 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 3 người lớn, 1 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn";"Tối đa 4 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 6 người lớn";"Tối đa 8 người lớn";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"Điều hòa";"Điều hòa cá nhân";"Đồ dùng cho giấc ngủ thoải mái";"Ấm nước";"Ấm nước điện"
"64608699";"Khách sạn Công Tử Bạc Liêu (Hotel Công Tử Bạc Liêu)";"Số 139A, Hai B Trưng, Phường Bạc Li u, Tỉnh C Mau, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Superior 2 giường (Superior Twin)";"2 người lớn";"1.016.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0"
"64608699";"Khách sạn Công Tử Bạc Liêu (Hotel Công Tử Bạc Liêu)";"Số 139A, Hai B Trưng, Phường Bạc Li u, Tỉnh C Mau, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Superior giường đôi (Superior Double)";"2 người lớn & 2 trẻ em (0-5 tuổi)";"804.719";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0"
"64608699";"Khách sạn Công Tử Bạc Liêu (Hotel Công Tử Bạc Liêu)";"Số 139A, Hai B Trưng, Phường Bạc Li u, Tỉnh C Mau, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Superior giường đôi (Superior Double)";"2 người lớn";"1.016.667";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0"
"64608699";"Khách sạn Công Tử Bạc Liêu (Hotel Công Tử Bạc Liêu)";"Số 139A, Hai B Trưng, Phường Bạc Li u, Tỉnh C Mau, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Deluxe giường đôi (Deluxe Double)";"2 người lớn & 2 trẻ em (0-5 tuổi)";"1.029.526";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0"
"64608699";"Khách sạn Công Tử Bạc Liêu (Hotel Công Tử Bạc Liêu)";"Số 139A, Hai B Trưng, Phường Bạc Li u, Tỉnh C Mau, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Deluxe giường đôi (Deluxe Double)";"2 người lớn";"1.220.000";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0"
"64608699";"Khách sạn Công Tử Bạc Liêu (Hotel Công Tử Bạc Liêu)";"Số 139A, Hai B Trưng, Phường Bạc Li u, Tỉnh C Mau, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Junior Suite";"2 người lớn";"4.066.667";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0"
"67598114";"SUNRISE Hotel Bac Lieu";"House no 37 - 39 ,Tran Huynh Street, Bạc Liêu, Bạc Liêu, Việt Nam, 700000";"Superior Room";"2 người lớn";"606.663";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"67598114";"SUNRISE Hotel Bac Lieu";"House no 37 - 39 ,Tran Huynh Street, Bạc Liêu, Bạc Liêu, Việt Nam, 700000";"Phòng Đôi Cao Cấp (Superior Double Room)";"2 người lớn";"607.407";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1"
"67598114";"SUNRISE Hotel Bac Lieu";"House no 37 - 39 ,Tran Huynh Street, Bạc Liêu, Bạc Liêu, Việt Nam, 700000";"Phòng Đôi Loại Sang (Deluxe Double Room)";"2 người lớn";"681.481";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1"
"68145704";"Phụng Hoàng Vũ (Phung Hoang Vu)";"89 Phan Văn Xoàn, Phường 2, TP.Bạc Liêu, Tỉnh Bạc Liêu, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Tiêu Chuẩn (Standard)";"2 người lớn";"314.815";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"68145704";"Phụng Hoàng Vũ (Phung Hoang Vu)";"89 Phan Văn Xoàn, Phường 2, TP.Bạc Liêu, Tỉnh Bạc Liêu, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Loại Sang – 1 Giường (Deluxe Room - 1 Bed)";"2 người lớn";"351.852";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"68145704";"Phụng Hoàng Vũ (Phung Hoang Vu)";"89 Phan Văn Xoàn, Phường 2, TP.Bạc Liêu, Tỉnh Bạc Liêu, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn";"416.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"68145704";"Phụng Hoàng Vũ (Phung Hoang Vu)";"89 Phan Văn Xoàn, Phường 2, TP.Bạc Liêu, Tỉnh Bạc Liêu, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng 4 Người Tiện nghi (Comfort Quadruple Room)";"4 người lớn";"555.556";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"68145704";"Phụng Hoàng Vũ (Phung Hoang Vu)";"89 Phan Văn Xoàn, Phường 2, TP.Bạc Liêu, Tỉnh Bạc Liêu, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Gia Đình (Family Room)";"6 người lớn";"712.963";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1"
"18764064";"Hotel Sen Việt Bạc Liêu (Hotel Sen Viet Bac Lieu)";"86 Ninh Bình, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Tiêu Chuẩn Giường Lớn (Standard King Room)";"2 người lớn";"296.296";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"0"
"18764064";"Hotel Sen Việt Bạc Liêu (Hotel Sen Viet Bac Lieu)";"86 Ninh Bình, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Deluxe Giường Đôi/2 Giường Đơn Có Ban Công (Deluxe Double or Twin Room with Balcony)";"2 người lớn";"370.370";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"0"
"18764064";"Hotel Sen Việt Bạc Liêu (Hotel Sen Viet Bac Lieu)";"86 Ninh Bình, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Deluxe 3 người (Deluxe Triple Room)";"3 người lớn";"416.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"1"
"18764064";"Hotel Sen Việt Bạc Liêu (Hotel Sen Viet Bac Lieu)";"86 Ninh Bình, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Deluxe Có 2 Giường Cỡ Queen (Deluxe Queen Room with Two Queen Beds)";"4 người lớn";"462.963";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"1"
"64005153";"Khách sạn Lucky (Lucky Hotel)";"No. 8, Phan Dinh Phung, Ward 3, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn";"259.743";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"64005153";"Khách sạn Lucky (Lucky Hotel)";"No. 8, Phan Dinh Phung, Ward 3, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Đơn Luxury - Hút thuốc (Luxury Single Room - Smoking)";"2 người lớn";"305.086";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0"
"64005153";"Khách sạn Lucky (Lucky Hotel)";"No. 8, Phan Dinh Phung, Ward 3, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Đôi (Double)";"4 người lớn";"344.731";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"1"
"64005153";"Khách sạn Lucky (Lucky Hotel)";"No. 8, Phan Dinh Phung, Ward 3, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Đôi (Double)";"4 người lớn";"518.519";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"1"
"64005153";"Khách sạn Lucky (Lucky Hotel)";"No. 8, Phan Dinh Phung, Ward 3, Bạc Liêu, Bạc Liêu, Việt Nam";"Phòng Đơn (Single Room)";"1 người lớn Vượt quá sức chứa phòng";"370.370";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"1"
"50110519";"Khách sạn Thiên Ân Boutique (THIÊN ÂN BOUTIQUE HOTEL)";"VincomHG-01, HG-03, Tran Huynh Street, Khom 3, Ward 7, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn";"693.891";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0"
"50110519";"Khách sạn Thiên Ân Boutique (THIÊN ÂN BOUTIQUE HOTEL)";"VincomHG-01, HG-03, Tran Huynh Street, Khom 3, Ward 7, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn";"869.630";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0"
"50110519";"Khách sạn Thiên Ân Boutique (THIÊN ÂN BOUTIQUE HOTEL)";"VincomHG-01, HG-03, Tran Huynh Street, Khom 3, Ward 7, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Superior hướng thành phố (Superior City View)";"2 người lớn";"956.593";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"50110519";"Khách sạn Thiên Ân Boutique (THIÊN ÂN BOUTIQUE HOTEL)";"VincomHG-01, HG-03, Tran Huynh Street, Khom 3, Ward 7, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Superior hướng thành phố (Superior City View)";"2 người lớn";"1.305.489";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"50110519";"Khách sạn Thiên Ân Boutique (THIÊN ÂN BOUTIQUE HOTEL)";"VincomHG-01, HG-03, Tran Huynh Street, Khom 3, Ward 7, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Deluxe 2 giường Có ban công (Deluxe Twin Balcony)";"2 người lớn";"1.044.180";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"50110519";"Khách sạn Thiên Ân Boutique (THIÊN ÂN BOUTIQUE HOTEL)";"VincomHG-01, HG-03, Tran Huynh Street, Khom 3, Ward 7, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Deluxe 2 giường Có ban công (Deluxe Twin Balcony)";"2 người lớn";"1.479.570";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"50110519";"Khách sạn Thiên Ân Boutique (THIÊN ÂN BOUTIQUE HOTEL)";"VincomHG-01, HG-03, Tran Huynh Street, Khom 3, Ward 7, Bạc Liêu, Bạc Liêu, Việt Nam, 84291";"Deluxe có ban công (Deluxe Balcony)";"2 người lớn";"1.044.180";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0"
