"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường siêu lớn";"1 giường đôi";"1 giường đôi lớn";"1 giường đơn và 1 giường lớn và 1 giường đôi / 1 giường đôi và 1 giường đôi lớn và 1 giường đơn";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi lớn";"1 phòng tắm";"100 m²";"14 m²";"15 m²";"16 m²";"17 m²";"18 m²";"2 giường lớn";"2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 phòng tắm";"20 m²";"22 m²";"24 m²";"25 m²";"26 m²";"27 m²";"3 giường đơn";"30 m²";"32 m²";"33 m²";"35 m²";"40 m²";"50 m²";"55 m²";"60 m²";"Ban công/sân hiên";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Giường cực dài";"Hướng Bể bơi";"Hướng Hồ";"Hướng Không có cửa sổ";"Hướng Ngoài trời";"Hướng Sông";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trái cây/đồ ăn vặt";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 2 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 30 người lớn";"Tối đa 4 người lớn";"Tối đa 7 người lớn";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước";"Ấm nước điện"
"9379333";"Thanh Truc Hotel Ca Mau";"113 Ngô Quyền, Phường 1, Thành phố Cà Mau, Cà Mau, Cà Mau, Việt Nam";"Phòng Deluxe Giường Đôi Có Ban Công (Deluxe Double Room with Balcony)";"2 người lớn";"444.444";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1"
"9379333";"Thanh Truc Hotel Ca Mau";"113 Ngô Quyền, Phường 1, Thành phố Cà Mau, Cà Mau, Cà Mau, Việt Nam";"Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room)";"2 người lớn";"509.259";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1"
"3318119";"Song Hung Hotel";"28 Phan Ngọc Hien Street, Ward 2, Cà Mau, Cà Mau, Việt Nam";"Phòng Đôi Loại Sang (Deluxe Double Room)";"2 người lớn";"291.005";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"3318119";"Song Hung Hotel";"28 Phan Ngọc Hien Street, Ward 2, Cà Mau, Cà Mau, Việt Nam";"Phòng Ba Người Tiêu Chuẩn (Standard Triple Room)";"3 người lớn";"335.097";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"3318119";"Song Hung Hotel";"28 Phan Ngọc Hien Street, Ward 2, Cà Mau, Cà Mau, Việt Nam";"Phòng Tiêu Chuẩn 4 Người (Standard Quadruple Room)";"4 người lớn";"582.011";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"25128100";"KHÁCH SẠN TIẾN PHÁT (KHACH SAN TIEN PHAT)";"393A Ly Thuong Kiet, Ward 6, Cà Mau, Cà Mau, Việt Nam";"Standard small double";"2 người lớn";"203.704";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1"
"25128100";"KHÁCH SẠN TIẾN PHÁT (KHACH SAN TIEN PHAT)";"393A Ly Thuong Kiet, Ward 6, Cà Mau, Cà Mau, Việt Nam";"Phòng Có Giường Cỡ King (King Room)";"2 người lớn";"277.778";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1"
"25128100";"KHÁCH SẠN TIẾN PHÁT (KHACH SAN TIEN PHAT)";"393A Ly Thuong Kiet, Ward 6, Cà Mau, Cà Mau, Việt Nam";"Comfort quadruple";"4 người lớn";"324.074";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1"
"38507463";"Nhà Khách Vạn Thành (Nha Khach Van Thanh)";"96 Huỳnh Thúc Kháng, Cà Mau, Cà Mau, Việt Nam";"Phòng Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Room (2 Adults + 1 Child))";"2 người lớn";"290.000";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1"
"38507463";"Nhà Khách Vạn Thành (Nha Khach Van Thanh)";"96 Huỳnh Thúc Kháng, Cà Mau, Cà Mau, Việt Nam";"Phòng Deluxe 3 người (Deluxe Triple Room)";"3 người lớn";"340.000";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1"
"38507463";"Nhà Khách Vạn Thành (Nha Khach Van Thanh)";"96 Huỳnh Thúc Kháng, Cà Mau, Cà Mau, Việt Nam";"Phòng Deluxe 4 Người (Deluxe Quadruple Room)";"4 người lớn";"390.000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1"
"29387156";"Như Ngọc Motel (Nhu Ngoc Motel)";"Hẻm 221 khóm 3, p6, tp.Cà Mau, Cà Mau, Việt Nam, Cà Mau, Cà Mau, Việt Nam";"Phòng Deluxe Giường Đôi/2 Giường Đơn (Deluxe Double or Twin Room)";"2 người lớn";"268.519";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1"
"79116569";"Khách sạn Hồng Đức - Hồng Đức Hotel (Khach san Hong Đuc - Hong Đuc Hotel)";"Khách sạn Hồng Đức - Hồng Đức Hotel 355A Trần Hưng Đạo, Phường Tân Thành, tỉnh Cà Mau, Cà Mau, Cà Mau, Việt Nam, 98100";"Phòng Đôi Loại Sang (Deluxe Double Room)";"2 người lớn";"519.820";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"79116569";"Khách sạn Hồng Đức - Hồng Đức Hotel (Khach san Hong Đuc - Hong Đuc Hotel)";"Khách sạn Hồng Đức - Hồng Đức Hotel 355A Trần Hưng Đạo, Phường Tân Thành, tỉnh Cà Mau, Cà Mau, Cà Mau, Việt Nam, 98100";"Phòng Deluxe 3 người (Deluxe Triple Room)";"3 người lớn";"689.189";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"15625358";"Dong Anh Hotel";"25 Đ. Trần Hưng Đạo, Phường, Tân Thành, Cà Mau, Cà Mau, Việt Nam, 970000";"Phòng Đôi Loại Sang (Deluxe Double Room)";"2 người lớn";"376.348";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"50600100";"Khách sạn The One Cà Mau 2 (Khách Sạn The One Hotel Cà Mau 2)";"Vincom Plaza, Phường 9, Tp. Cà Mau, Cà Mau 98000, Khách Sạn The One Hotel Cà Mau 2, Cà Mau, Cà Mau, Việt Nam, 98000";"Phòng Đôi (Double Room)";"2 người lớn";"648.148";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1"
"50600100";"Khách sạn The One Cà Mau 2 (Khách Sạn The One Hotel Cà Mau 2)";"Vincom Plaza, Phường 9, Tp. Cà Mau, Cà Mau 98000, Khách Sạn The One Hotel Cà Mau 2, Cà Mau, Cà Mau, Việt Nam, 98000";"Deluxe 1 King";"2 người lớn";"790.741";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1"
"34399427";"Khách sạn Thiên Lộc Cà Mau (Thien Loc Ca Mau Hotel)";"Quan Lo Phung Hiep street Tan Thanh ward Ca Mau city, Cà Mau, Cà Mau, Việt Nam, 98100";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn";"309.482";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"5263201";"Sao Kim";"03, Lưu Tấn Tài, Phường 5, Cà Mau Toà nhà VNPT, Cà Mau, Cà Mau, Việt Nam";"Phòng khách (Guest Room)";"2 người lớn";"487.727";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"5263201";"Sao Kim";"03, Lưu Tấn Tài, Phường 5, Cà Mau Toà nhà VNPT, Cà Mau, Cà Mau, Việt Nam";"Phòng khách (Guest Room)";"2 người lớn";"490.162";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"5263201";"Sao Kim";"03, Lưu Tấn Tài, Phường 5, Cà Mau Toà nhà VNPT, Cà Mau, Cà Mau, Việt Nam";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn";"611.112";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1"
"5263201";"Sao Kim";"03, Lưu Tấn Tài, Phường 5, Cà Mau Toà nhà VNPT, Cà Mau, Cà Mau, Việt Nam";"Phòng 3 Người Nhìn Ra Thành Phố (Triple Room with City View)";"2 người lớn";"817.268";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"5263201";"Sao Kim";"03, Lưu Tấn Tài, Phường 5, Cà Mau Toà nhà VNPT, Cà Mau, Cà Mau, Việt Nam";"Phòng 3 Người Nhìn Ra Thành Phố (Triple Room with City View)";"3 người lớn";"916.898";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"79832596";"Khu nghỉ dưỡng THU DUY (THU DUY Resort)";"323 Lý Thường Kiệt, phường 6, Cà Mau, Cà Mau, Việt Nam";"Bungalow Deluxe Nhìn Ra Khu Vườn (Deluxe Bungalow with Garden View)";"2 người lớn & 1 trẻ em (0-1 tuổi)";"4.354.806";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0"
"45882328";"Khách sạn Thiên Phúc (Khach san Thien Phuc)";"38 Lý Bôn 03, Cà Mau, Cà Mau, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"222.222";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1"
"45882328";"Khách sạn Thiên Phúc (Khach san Thien Phuc)";"38 Lý Bôn 03, Cà Mau, Cà Mau, Việt Nam";"Phòng Đôi (Double Room)";"1 người lớn Vượt quá sức chứa phòng";"200.000";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1"
"45882328";"Khách sạn Thiên Phúc (Khach san Thien Phuc)";"38 Lý Bôn 03, Cà Mau, Cà Mau, Việt Nam";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn";"231.481";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0"
"45882328";"Khách sạn Thiên Phúc (Khach san Thien Phuc)";"38 Lý Bôn 03, Cà Mau, Cà Mau, Việt Nam";"Phòng Hai Giường Đơn (Twin Room)";"1 người lớn Vượt quá sức chứa phòng";"208.333";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0"
"7291113";"Khách Sạn Phú An (Phu An Hotel)";"Số 24, Nguyễn Ngọc Sanh, khóm 6, phường 5, tp Cà Mau, Cà Mau, Cà Mau, Việt Nam, 98000";"Phòng có 2 giường đơn (Two Single Beds)";"2 người lớn";"305.556";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"7291113";"Khách Sạn Phú An (Phu An Hotel)";"Số 24, Nguyễn Ngọc Sanh, khóm 6, phường 5, tp Cà Mau, Cà Mau, Cà Mau, Việt Nam, 98000";"Phòng Ba Người (Triple Room)";"3 người lớn";"351.852";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"544427";"Quoc Te Hotel";"179 Đường Phan Ngọc Hiển, Cà Mau, Cà Mau, Việt Nam";"Phòng Tiêu chuẩn giường đôi (Standard Double)";"2 người lớn";"740.741";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"37305910";"Nhà khách 369 (Nha khach 369)";"169 Đường Lương Thế Vinh, Cà Mau, Cà Mau, Việt Nam";"Phòng Đôi Cao Cấp (Superior Double Room)";"2 người lớn";"231.481";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"37305910";"Nhà khách 369 (Nha khach 369)";"169 Đường Lương Thế Vinh, Cà Mau, Cà Mau, Việt Nam";"Phòng Đôi Loại Sang (Deluxe Double Room)";"2 người lớn";"277.778";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1"
